10	67	19	48	38	1
23	25	50	14	72	5
78	77	81	61	79	85
26	23	31	10	17	85
54	36	59	79	57	90
43	23	13	68	36	5
71	54	55	95	70	90
14	10	42	89	16	6
46	50	3	70	44	30
16	36	5	38	41	52
4	31	35	89	27	12
78	77	58	99	62	5
71	78	2	65	91	90
26	2	3	48	11	46
100	67	58	19	70	52
37	55	29	5	39	45
47	14	9	32	35	30
42	29	2	99	39	38
45	53	64	59	88	85
26	100	53	93	64	82
7	26	31	42	16	95
73	67	64	62	6	85
4	27	19	87	12	20
75	81	76	96	88	15
71	59	97	96	91	73
37	25	31	42	68	48
26	54	89	97	52	88
23	78	58	67	87	76
37	10	34	86	16	22
39	88	49	38	46	20
75	60	81	89	99	5
81	99	62	94	84	30
7	42	80	41	6	44
75	69	74	17	59	94
83	81	99	62	76	5
26	4	25	9	55	18
31	32	89	48	12	24
63	80	56	22	84	90
4	10	34	2	21	91
18	100	89	74	79	73
32	72	48	22	15	45
43	34	29	56	46	18
92	86	89	48	97	73
91	31	42	40	46	1
44	55	69	61	52	85
55	66	86	60	56	46
28	16	5	22	6	82
71	78	58	56	70	59
71	78	64	87	82	12
63	98	53	64	79	1
93	94	51	76	84	5
10	34	80	28	17	15
23	20	36	5	22	24
26	68	31	36	48	49
25	50	83	27	48	45
71	68	55	65	96	22
60	55	34	89	99	72
71	99	93	62	90	57
4	66	98	93	76	90
1	35	34	27	36	24
23	25	50	3	41	6
42	40	28	17	21	41
75	83	74	64	95	1
78	55	53	58	52	18
78	81	53	67	96	84
54	83	74	99	22	82
92	35	3	19	16	39
60	98	80	58	57	85
14	55	83	87	65	79
63	75	78	64	59	51
44	6	4	97	46	30
31	77	69	62	95	88
83	86	77	65	95	88
42	80	3	27	19	22
71	81	80	95	88	85
55	60	69	95	8	85
53	86	64	65	82	44
71	54	78	62	76	79
14	50	2	48	36	20
71	68	74	87	97	91
7	13	32	40	99	6
78	92	70	76	57	44
18	99	16	22	33	6
90	47	100	79	52	84
42	61	95	76	79	57
47	13	32	16	17	88
84	37	25	10	33	20
78	77	53	69	2	52
100	59	97	51	57	6
100	32	77	76	51	73
43	24	58	19	8	30
63	80	53	58	82	44
81	89	61	40	64	95
1	10	98	28	36	30
1	31	75	34	6	12
68	55	89	79	84	88
42	58	28	36	5	18
71	78	81	58	53	17
7	71	32	35	17	45
45	34	3	99	36	24
35	48	5	38	52	24
68	55	69	58	56	18
78	32	3	8	46	33
68	100	75	67	95	88
55	34	95	94	51	73
47	10	29	69	27	22
7	54	31	40	28	36
100	83	53	87	96	85
31	74	93	94	96	82
75	81	69	98	70	73
55	86	99	65	95	94
35	40	16	22	15	6
7	24	13	98	28	1
88	4	14	15	38	6
83	40	48	41	46	1
43	47	29	72	28	36
54	60	81	3	74	72
10	42	74	22	21	38
55	83	29	56	97	84
9	81	67	59	97	88
46	100	70	76	52	85
83	53	74	56	76	33
100	60	62	95	56	51
14	69	19	22	21	30
23	31	35	34	5	24
4	58	89	93	51	96
30	80	40	11	46	6
86	65	59	56	49	88
23	92	59	76	91	82
78	60	77	74	48	70
54	87	64	51	76	73
45	32	34	15	22	44
31	98	58	95	76	82
44	63	10	36	6	24
10	69	49	41	22	1
81	94	51	5	82	73
68	58	99	74	72	22
13	2	27	22	6	15
32	34	80	40	21	45
66	89	93	97	79	33
7	25	48	5	49	21
60	69	56	79	57	20
6	63	2	48	33	12
100	53	89	72	21	91
4	50	2	27	36	95
63	60	98	36	95	96
60	34	61	62	56	94
4	47	89	48	22	6
55	83	58	64	95	52
54	66	98	83	56	85
7	4	31	10	43	88
9	25	10	14	2	33
26	7	10	29	3	53
25	34	2	28	15	21
75	60	92	86	98	34
63	81	86	74	84	91
23	37	25	42	53	49
44	14	2	64	33	30
75	78	66	64	56	57
7	37	10	49	15	84
43	4	7	92	29	45
98	64	87	59	51	20
26	9	47	60	2	28
47	53	19	48	21	44
37	25	78	11	22	30
9	74	8	15	12	24
30	20	18	15	52	45
75	32	69	58	76	90
71	84	77	97	91	82
89	56	97	51	96	20
43	37	30	89	5	18
26	4	13	100	49	30
9	13	19	5	33	18
32	50	29	16	22	15
66	81	83	72	94	82
23	7	43	4	19	38
63	54	86	72	56	52
54	78	53	58	88	57
73	34	74	56	96	85
50	61	8	41	38	45
7	12	45	88	6	24
9	60	87	56	65	91
85	32	50	2	38	20
84	25	98	96	91	52
60	93	65	8	96	91
43	47	13	49	44	24
25	60	77	69	58	95
4	47	16	49	15	39
32	29	40	16	48	39
75	40	11	38	46	1
18	10	67	15	12	33
24	34	83	22	33	20
98	58	36	94	76	85
34	2	83	5	15	18
13	66	67	94	76	88
43	10	29	70	39	24
86	3	61	74	95	96
7	87	49	15	44	46
47	10	86	3	38	46
24	84	34	38	46	18
71	24	78	64	79	85
30	2	16	5	49	24
24	60	2	17	44	33
43	9	4	80	8	1
26	29	27	22	6	18
71	54	67	95	59	82
43	54	62	94	79	96
71	26	77	53	51	73
55	83	66	61	48	52
4	69	89	95	70	79
71	86	62	87	70	76
71	4	99	93	97	84
66	80	58	86	97	5
32	35	48	5	33	52
47	32	48	70	46	45
26	14	72	11	46	20
7	37	14	40	16	56
68	81	28	64	56	79
47	40	27	3	70	30
54	35	66	89	97	70
75	86	74	72	59	5
26	32	2	87	8	22
68	92	75	34	56	94
10	98	67	86	62	88
4	47	14	60	48	24
37	40	28	36	90	18
34	72	19	21	46	1
63	100	13	98	59	94
89	99	16	59	91	57
47	37	36	49	6	18
32	34	29	22	41	30
37	55	95	79	96	84
71	56	79	8	57	52
7	4	89	36	17	11
30	99	5	21	33	8
7	9	29	67	48	49
86	80	3	70	91	85
100	92	66	89	65	84
37	63	35	29	5	30
99	27	62	59	87	79
66	98	53	61	51	44
45	4	48	8	39	24
53	81	72	93	79	15
54	75	60	4	53	89
4	31	10	14	51	46
78	50	69	86	97	57
71	67	93	59	96	1
13	75	42	36	41	44
68	92	60	62	87	1
38	47	16	41	6	18
50	35	77	16	11	45
32	50	49	22	82	18
24	14	32	40	65	45
37	77	58	72	89	62
83	67	58	72	21	88
78	100	77	14	57	85
23	18	32	66	2	20
14	27	17	36	94	18
68	54	66	98	97	12
77	66	58	96	33	73
68	77	80	93	97	88
71	37	77	53	86	96
13	34	29	16	15	96
7	23	31	83	15	20
68	92	78	53	93	52
34	42	98	16	36	41
66	81	69	98	62	22
26	47	50	48	5	22
68	55	42	72	95	82
