75	60	42	81	65	73
100	89	74	87	97	51
26	13	35	83	41	44
26	60	72	56	79	73
71	27	17	8	22	6
43	29	28	59	38	24
4	10	11	8	38	94
54	100	67	93	56	97
37	34	29	28	36	56
77	66	56	97	90	45
14	50	80	16	46	12
14	53	11	39	33	30
10	50	58	36	15	44
50	58	11	49	15	12
23	25	35	27	76	21
33	64	94	51	84	90
23	22	53	39	12	20
75	60	80	99	51	24
55	77	86	99	52	46
69	58	2	87	62	90
43	23	48	49	84	30
4	31	40	38	21	85
50	77	29	19	44	30
43	25	32	2	98	49
63	34	81	95	96	88
9	35	58	5	8	15
54	92	60	87	96	90
4	72	61	87	97	94
37	34	3	28	70	18
29	40	72	36	8	22
85	47	13	41	15	1
54	100	35	89	76	90
37	32	19	94	15	21
23	4	10	19	6	91
37	3	93	48	38	6
1	4	35	29	57	45
71	78	98	67	90	12
71	100	80	98	51	52
20	99	64	94	96	73
4	3	48	8	52	30
6	74	94	79	88	73
12	86	67	95	90	91
7	4	31	5	15	30
75	72	65	64	70	11
13	29	48	94	41	18
78	69	72	76	39	91
71	32	83	62	52	73
31	40	93	48	5	44
10	66	11	5	38	20
92	61	62	76	79	20
92	80	58	99	59	8
31	16	48	49	51	24
23	63	35	2	40	1
71	54	69	2	99	56
78	29	61	95	96	82
92	66	98	42	90	91
9	4	25	100	22	12
92	50	19	11	38	41
47	92	83	94	51	85
54	31	61	62	90	73
35	29	27	19	39	57
50	27	36	65	39	38
35	34	2	36	11	51
86	11	49	39	6	1
1	100	32	15	46	18
18	43	42	48	6	45
47	75	65	62	97	82
47	34	77	8	41	24
78	92	56	76	22	82
31	10	3	19	17	8
86	87	76	8	84	57
33	53	19	15	44	6
47	69	36	17	39	44
24	47	2	27	61	45
60	55	93	8	57	91
24	75	60	78	91	57
9	60	66	70	96	82
68	83	59	94	70	57
50	80	98	99	57	73
10	32	29	27	17	33
6	99	48	49	44	1
23	78	60	56	76	88
37	54	42	3	22	6
71	78	32	98	67	51
7	9	31	48	11	45
35	2	56	39	6	30
34	2	89	19	12	24
42	40	59	8	6	20
92	55	62	87	96	38
74	65	11	76	91	73
26	4	40	89	39	20
23	37	86	19	39	15
60	66	53	97	49	57
54	83	53	66	96	44
54	60	83	89	87	12
43	92	29	27	11	41
13	50	42	38	15	90
54	32	29	27	49	39
43	9	14	4	74	22
80	58	61	76	91	24
35	29	17	51	15	30
73	82	58	48	88	85
92	86	64	65	70	12
26	13	69	3	17	46
78	75	83	98	10	90
14	32	89	49	41	30
29	58	28	48	46	6
68	37	66	56	79	82
7	13	53	3	22	45
30	14	32	42	81	24
71	4	53	80	74	79
63	27	93	65	79	73
92	83	69	72	95	30
52	86	81	40	84	90
47	83	53	86	90	85
75	40	62	59	94	70
32	58	72	64	87	79
54	98	53	70	11	84
82	7	86	62	91	90
80	89	72	16	97	85
71	4	69	67	94	90
53	61	64	79	82	30
9	31	42	66	40	44
43	31	16	17	21	33
60	64	70	51	52	24
13	34	40	61	36	24
82	4	28	36	46	1
43	75	77	97	76	79
7	25	35	17	39	21
7	31	16	49	6	44
73	9	13	34	29	18
63	34	56	94	84	91
30	100	81	94	84	73
92	86	72	19	65	56
83	93	65	95	56	46
54	92	93	17	59	56
92	80	53	99	56	5
92	55	66	100	97	52
31	2	40	61	39	33
43	75	81	89	80	59
71	23	81	51	90	57
73	90	100	13	52	88
26	37	17	36	90	18
53	67	87	97	76	18
37	13	62	8	33	18
23	27	28	39	46	82
77	19	87	59	95	88
31	29	2	67	39	45
100	74	64	87	51	12
71	66	99	48	79	52
71	42	69	64	70	79
90	35	40	21	6	41
71	42	40	16	15	12
7	68	100	83	93	64
91	29	49	38	46	45
100	13	89	61	59	52
1	32	40	58	22	18
26	20	31	15	88	24
23	4	35	17	87	49
14	29	72	11	21	44
23	63	100	69	86	95
1	47	43	55	46	6
54	68	63	83	2	87
53	40	19	48	6	20
68	100	99	93	51	22
54	92	74	72	19	70
100	77	59	95	21	52
4	89	99	94	84	85
47	2	67	27	36	1
26	37	59	38	6	30
18	28	49	39	90	30
13	25	34	61	49	12
55	72	64	95	82	6
46	42	62	41	6	33
78	53	61	64	97	20
4	14	3	39	15	30
60	3	74	59	52	90
54	60	58	95	96	22
98	74	93	65	5	96
71	25	3	27	49	39
1	14	19	36	22	45
42	2	99	19	49	20
15	39	62	38	44	46
7	9	25	58	27	20
32	2	3	81	41	22
92	50	56	59	76	51
37	55	86	98	61	79
37	75	28	5	8	24
100	53	86	72	64	8
1	42	89	28	41	18
63	25	55	93	87	70
43	45	68	11	8	24
23	14	2	59	39	24
66	77	48	59	76	90
26	10	99	16	17	11
71	99	61	62	93	85
26	61	65	62	94	79
47	92	50	35	38	46
9	37	61	16	33	20
31	32	80	36	49	30
10	48	8	39	38	18
25	14	86	8	33	30
100	13	89	72	56	70
43	80	28	5	12	18
25	35	3	56	49	21
100	80	87	36	79	84
25	50	48	70	5	33
71	100	25	83	82	84
1	78	77	98	57	73
9	10	34	35	48	21
47	13	32	65	15	24
13	55	2	27	16	24
60	66	58	3	79	90
7	32	34	17	59	38
47	13	10	19	38	24
60	99	94	76	57	30
100	14	80	98	56	97
63	55	28	64	52	88
60	64	95	15	84	88
68	83	53	61	95	90
20	30	29	69	17	45
4	42	29	89	11	38
7	2	17	36	62	41
100	78	65	36	82	52
54	81	3	65	84	73
45	83	93	76	57	85
14	98	58	53	70	52
63	35	98	62	51	84
75	60	64	76	5	52
26	25	48	39	22	82
77	98	53	58	65	45
83	66	89	97	82	45
7	86	81	87	96	57
43	23	26	34	19	12
92	98	89	64	11	85
23	27	16	48	17	82
53	86	74	67	12	85
23	4	32	56	41	6
9	78	100	70	91	52
23	26	31	17	48	33
69	89	53	70	79	1
57	78	35	95	91	52
69	3	28	11	49	24
37	75	35	29	22	33
63	55	60	53	99	38
7	14	35	78	22	1
25	35	19	48	51	44
83	86	64	62	49	57
31	10	14	89	28	33
47	50	5	39	84	45
7	47	77	8	6	45
71	100	77	29	82	85
13	50	16	51	46	18
100	98	81	99	61	48
41	65	8	5	38	1
23	31	40	38	46	6
9	25	32	54	16	30
47	42	61	36	11	24
92	81	72	64	97	38
55	32	81	61	76	57
66	93	36	56	91	73
73	54	14	65	52	90
60	55	74	27	94	84
78	80	72	70	96	73
23	55	69	58	94	79
68	75	83	72	61	64
13	10	100	11	46	20
80	69	58	98	90	46
43	32	2	74	38	33
75	77	42	99	87	59
30	4	93	8	41	1
23	28	17	95	5	12
75	87	56	94	48	73
1	25	13	40	93	30
4	50	28	22	12	24
100	53	58	89	64	39
47	77	80	69	53	52
9	34	2	95	8	12
53	98	72	79	88	30
9	60	55	58	65	79
23	4	14	61	16	5
77	58	87	97	39	82
75	60	59	70	97	21
100	78	69	89	74	64
23	47	35	65	8	45
98	67	3	87	95	65
45	50	36	48	33	24
73	13	35	17	12	30
43	37	29	36	62	46
23	37	61	36	39	22
13	31	28	48	95	1
43	50	28	11	97	20
35	2	80	15	39	6
4	28	36	70	15	1
37	86	28	48	15	18
83	81	58	86	97	6
3	27	93	11	38	30
52	4	14	47	46	30
16	48	59	11	46	24
40	65	64	94	76	57
34	98	64	56	70	91
66	61	19	64	84	73
66	53	81	40	65	73
69	58	74	94	76	18
61	16	65	87	90	73
33	63	100	99	84	57
63	60	77	80	90	33
9	92	55	83	99	76
2	16	48	19	12	84
1	60	66	95	84	82
63	81	87	56	41	82
78	60	53	81	49	52
9	42	16	93	11	12
75	77	93	56	96	85
71	68	75	27	79	90
30	47	31	65	12	45
43	19	16	62	22	24
55	72	87	64	76	21
63	2	40	28	41	20
66	27	16	36	15	6
54	98	93	64	11	82
86	58	74	70	57	33
77	86	72	61	65	36
66	2	67	64	59	96
9	37	75	38	33	30
47	9	42	99	12	20
67	16	36	38	39	1
75	61	64	95	96	33
68	37	99	56	94	84
55	81	65	64	97	33
54	72	93	61	57	30
23	31	35	89	28	48
63	92	14	67	74	51
77	62	56	51	96	1
71	80	58	95	51	8
68	63	99	87	56	84
92	58	97	70	82	44
7	15	34	39	33	38
37	50	98	19	6	33
98	67	80	53	70	76
60	86	99	61	8	96
13	58	93	64	59	96
44	28	19	76	46	1
100	25	77	98	65	70
23	10	2	22	15	18
30	10	40	3	64	20
6	4	13	63	33	18
35	32	40	16	22	12
43	83	29	40	36	5
23	1	30	42	81	45
23	54	92	55	98	64
71	86	89	80	79	24
73	20	80	70	96	85
23	54	78	76	90	52
80	65	97	76	96	38
21	14	2	22	15	1
35	36	59	5	41	12
45	25	50	74	15	1
25	29	69	48	8	38
92	77	53	86	94	82
100	66	93	94	79	30
43	15	70	21	41	45
26	9	17	70	49	39
78	69	89	79	76	44
43	14	58	5	8	1
42	29	48	70	5	33
68	86	65	64	70	49
18	25	34	94	8	45
60	81	3	62	94	73
100	98	65	87	59	21
71	9	32	42	21	44
18	44	84	34	46	20
92	60	77	80	40	76
98	67	74	3	59	51
43	86	28	36	49	15
77	99	19	51	91	73
2	3	11	96	44	20
85	4	13	50	27	45
71	80	19	59	94	79
71	23	75	60	100	59
67	58	56	5	82	91
92	86	61	97	8	90
34	48	95	11	5	15
13	34	11	49	15	76
43	88	17	8	6	18
10	3	28	48	65	45
32	29	28	41	21	57
60	36	97	79	52	73
32	42	56	38	33	30
63	100	81	80	16	57
18	37	32	69	6	24
37	31	10	3	70	41
54	92	55	65	56	6
23	4	1	54	28	45
25	72	65	96	90	73
71	68	78	66	34	58
55	80	87	94	84	85
77	99	64	96	84	73
37	34	2	40	69	8
68	58	70	11	96	73
4	66	81	56	51	88
1	81	56	79	57	88
26	72	99	65	94	51
22	3	49	39	15	18
31	35	75	11	39	45
73	16	48	49	38	18
68	60	48	51	52	73
60	69	81	61	94	21
71	23	74	61	97	73
77	81	67	74	86	36
69	67	74	58	5	88
4	75	10	32	36	38
100	81	29	93	65	82
75	31	83	69	70	90
63	66	72	94	11	57
37	32	3	28	19	64
67	93	87	17	79	76
77	64	94	70	84	45
20	54	100	59	84	82
69	61	64	87	97	91
71	83	42	99	97	57
54	50	36	11	5	46
71	55	35	58	87	70
30	16	8	39	44	38
54	66	89	8	84	91
60	66	74	70	97	94
73	31	29	22	21	20
23	9	100	42	16	21
35	66	2	16	21	30
10	48	11	22	38	52
66	65	64	70	51	8
23	13	29	64	38	39
77	80	42	61	95	73
54	100	68	63	99	30
47	54	27	16	39	6
78	99	62	95	56	22
68	55	72	87	70	45
86	67	40	64	59	57
7	32	19	15	33	85
68	9	89	61	76	90
58	99	59	94	82	52
3	16	62	38	44	18
14	66	93	59	70	57
47	3	27	19	17	6
34	42	70	5	22	45
63	92	67	61	51	57
78	69	62	70	5	88
68	80	65	56	91	6
7	34	56	5	8	49
20	13	93	48	46	1
23	17	56	21	33	15
4	42	2	99	11	15
24	30	4	29	62	20
14	32	29	3	79	33
43	4	54	22	12	20
39	16	94	38	15	1
43	9	58	5	38	44
25	35	53	27	28	41
30	37	7	19	91	20
13	40	27	28	64	15
75	60	72	51	57	1
71	57	62	95	52	90
26	92	3	16	36	49
98	3	87	65	51	57
58	61	93	70	96	46
54	75	69	67	65	97
9	37	40	28	64	11
10	40	17	70	41	24
26	31	10	40	64	49
73	34	40	39	12	45
18	55	58	95	52	84
71	54	77	34	91	85
26	54	28	11	39	18
78	100	25	81	88	91
43	82	14	21	22	20
92	42	69	89	72	79
60	55	72	94	97	76
71	60	53	80	79	73
50	10	28	65	8	30
84	29	11	15	46	45
9	10	65	11	15	6
78	53	2	70	90	82
23	32	48	22	33	18
92	13	61	51	84	82
4	31	10	79	44	18
9	34	2	36	62	45
7	68	95	97	79	84
68	55	60	98	32	87
69	67	64	87	36	84
68	100	47	98	81	74
68	63	69	2	87	96
37	3	36	65	38	21
92	32	98	59	79	52
4	37	42	2	11	84
43	23	26	8	22	52
4	35	40	16	64	6
20	9	54	29	3	30
23	26	50	3	8	52
7	13	50	36	17	12
75	14	98	59	82	85
26	10	3	28	38	46
10	56	8	38	12	15
44	61	93	94	84	57
44	9	82	15	12	18
1	29	28	56	49	20
53	93	16	76	57	88
83	86	81	72	93	52
4	13	36	8	79	30
66	86	53	40	94	52
71	100	74	99	96	6
66	99	74	62	96	24
66	89	67	21	91	52
10	66	2	29	16	30
71	100	58	87	59	57
26	50	32	58	16	22
26	43	34	2	89	33
53	99	76	22	90	73
71	78	87	62	79	20
63	35	66	99	93	64
26	31	2	28	19	45
35	27	5	15	44	82
37	9	70	5	22	1
54	75	83	53	98	51
68	53	3	62	76	90
92	78	66	49	52	82
54	99	56	59	94	57
68	55	89	36	95	73
92	13	80	67	94	90
13	32	60	49	39	5
26	14	3	16	49	52
78	69	87	76	88	18
100	81	99	61	65	5
23	34	16	48	59	20
80	93	87	39	91	52
78	65	97	11	82	52
26	78	55	75	74	62
63	86	3	59	91	90
7	13	27	38	39	84
63	81	40	65	70	88
37	72	49	15	44	8
68	66	69	62	56	82
63	92	31	89	72	94
29	40	48	8	41	5
37	83	40	36	8	21
43	7	28	48	46	30
13	10	75	21	39	18
65	56	95	59	96	18
23	10	42	64	41	44
6	47	84	36	33	44
45	83	86	97	79	85
63	78	4	72	76	96
13	98	11	39	6	12
71	20	77	67	82	84
6	50	53	22	33	15
71	75	34	53	81	72
26	47	58	19	28	38
2	74	61	59	52	85
63	75	89	96	21	85
100	42	67	89	59	84
68	100	92	29	97	90
26	23	36	79	44	24
82	31	11	22	6	46
12	84	11	22	21	6
31	3	70	8	49	12
14	10	53	22	12	45
71	80	69	99	64	88
57	4	34	28	12	18
1	25	31	86	39	20
52	32	35	17	6	12
24	84	27	36	33	18
61	65	70	8	90	88
37	75	77	99	93	87
23	4	69	19	8	46
63	47	62	87	95	91
92	66	58	99	16	97
43	3	27	17	97	49
35	83	29	28	8	30
73	14	35	11	8	30
57	25	42	8	44	18
92	77	97	76	82	24
7	23	14	36	46	18
47	100	55	66	61	82
75	10	58	93	76	90
9	35	36	8	91	1
37	25	27	41	44	90
50	34	95	5	15	20
42	66	16	36	41	38
23	13	3	5	6	1
60	50	62	56	76	82
35	2	28	48	76	41
26	23	14	31	37	58
40	3	28	93	12	20
68	80	58	98	93	29
32	60	3	5	6	1
86	19	56	97	57	84
20	40	62	49	6	30
44	68	66	59	84	91
43	37	34	29	53	44
7	78	29	5	6	20
68	13	60	53	65	84
63	75	55	40	93	94
55	83	65	70	79	94
43	26	55	19	11	38
1	68	40	48	44	45
23	25	94	38	15	18
43	14	16	8	76	6
23	25	50	16	11	96
4	3	36	22	15	91
43	9	31	17	44	12
7	10	66	19	17	11
13	40	59	5	22	45
88	4	29	3	12	1
92	89	58	16	70	97
23	2	11	8	76	24
31	27	16	76	15	33
68	58	28	94	84	82
63	14	66	74	96	52
25	10	50	48	94	22
80	98	93	59	70	88
63	2	16	48	5	41
54	13	66	89	61	67
14	35	40	93	11	8
91	50	61	59	52	57
23	17	5	41	12	46
54	83	80	27	93	85
69	67	79	49	84	57
4	10	35	36	48	70
45	68	83	69	82	52
68	89	70	51	21	91
66	67	72	65	97	51
43	77	66	89	62	52
86	89	53	81	87	28
71	14	66	89	67	97
63	100	64	56	52	88
32	35	81	22	44	24
23	4	31	35	29	64
68	13	67	95	96	90
92	77	86	99	64	22
45	10	3	22	44	1
26	35	48	65	6	20
7	68	77	69	93	87
92	67	99	72	64	11
53	67	40	87	64	70
78	60	86	64	52	6
4	36	17	97	15	18
42	89	72	95	94	59
81	67	62	79	82	24
47	74	99	97	79	90
45	80	56	51	57	85
77	80	98	94	97	30
9	37	4	40	48	91
24	73	19	11	38	1
81	48	59	94	95	79
26	31	100	11	8	12
96	13	29	39	41	38
31	99	48	11	49	15
54	83	98	94	11	84
45	50	40	27	99	1
68	77	86	27	52	73
7	92	69	58	81	88
43	25	72	19	46	30
43	98	36	22	44	39
92	60	83	2	74	88
43	37	34	86	16	1
71	9	78	80	58	91
26	3	36	15	33	96
98	67	93	94	82	33
71	63	13	55	99	51
68	4	61	59	70	76
4	25	42	28	49	12
7	47	4	68	40	11
12	54	25	48	44	20
23	37	32	94	8	6
77	53	64	94	8	84
23	67	87	95	94	84
68	35	74	56	82	73
89	74	62	97	76	44
78	100	50	81	59	94
100	74	17	76	57	73
63	92	86	72	87	6
43	37	27	16	8	57
77	98	16	65	51	57
54	14	86	64	88	73
69	67	59	76	21	91
26	54	13	34	2	45
68	63	55	13	94	52
75	60	100	93	65	17
71	54	23	67	59	90
47	37	35	38	15	90
7	75	55	83	64	82
7	29	17	76	6	18
92	60	99	65	97	24
47	31	29	40	16	30
10	28	48	17	65	5
78	67	74	95	97	12
73	60	77	34	82	57
54	14	98	64	59	82
29	80	11	38	21	20
63	66	2	87	59	88
54	66	58	38	91	90
26	4	34	29	66	33
77	86	89	87	11	51
37	10	16	70	41	20
20	25	27	49	57	1
54	78	34	93	59	97
54	100	55	51	52	33
68	13	2	16	36	33
54	10	19	41	44	24
92	100	35	53	99	74
71	7	83	74	76	82
26	63	54	80	99	88
81	86	72	65	56	38
4	66	29	16	17	44
83	80	61	93	15	73
60	67	74	93	62	18
7	77	36	38	15	1
68	37	58	74	84	82
25	13	31	61	46	24
83	3	62	70	52	85
75	66	53	94	51	24
54	69	72	41	91	82
31	100	34	2	27	6
23	9	31	68	3	49
80	36	49	15	6	21
37	3	48	65	15	30
23	68	25	42	48	49
26	7	2	70	15	45
9	19	93	38	44	1
23	54	100	77	56	57
100	66	98	51	76	39
24	84	3	21	44	18
7	30	29	86	46	20
7	35	50	93	39	1
77	89	72	62	51	20
26	2	53	41	6	1
7	42	29	66	27	8
26	47	10	22	6	1
2	40	27	29	96	1
7	4	25	92	42	1
29	62	5	49	6	45
69	29	99	93	91	85
24	14	17	96	44	18
71	100	60	72	70	38
55	77	74	79	76	85
14	50	86	19	49	41
26	9	43	68	22	24
47	9	13	40	87	6
4	77	17	39	12	44
66	69	62	97	90	18
7	4	54	40	16	24
71	54	37	66	95	90
60	80	89	2	62	94
92	60	74	94	8	73
29	27	36	8	88	18
23	13	3	36	11	22
45	9	33	85	46	1
35	50	10	19	51	24
55	86	58	99	61	39
100	75	35	72	62	65
32	80	16	5	12	45
54	78	53	3	97	52
47	14	42	58	41	1
9	93	59	70	97	84
60	34	3	19	36	12
54	100	60	31	65	97
54	53	74	59	5	82
45	68	99	51	52	85
35	86	89	99	62	64
60	53	65	94	76	21
23	25	2	69	46	18
54	89	67	59	70	82
26	4	31	14	62	15
10	42	67	48	41	1
23	26	13	34	83	49
53	67	64	97	84	6
7	9	42	15	38	30
100	89	93	62	51	5
26	80	93	56	96	91
66	86	61	17	52	73
92	55	89	3	79	96
7	20	81	21	46	38
34	83	27	19	17	48
92	34	81	87	79	57
23	7	28	48	88	24
20	47	14	80	16	45
26	50	74	49	41	45
2	3	17	76	46	44
43	4	14	7	11	5
67	74	65	95	64	36
7	9	13	29	22	24
55	50	81	58	74	72
78	99	17	70	91	88
68	92	54	37	97	73
4	100	77	89	61	51
47	92	50	29	19	5
37	50	2	19	59	46
7	37	25	86	40	18
92	86	62	51	15	88
4	31	14	69	17	46
7	63	92	87	62	96
4	11	5	49	21	73
43	10	29	49	39	79
23	75	55	67	74	79
68	69	89	17	95	84
45	87	11	21	6	30
7	92	53	98	74	82
40	3	49	39	91	1
83	80	74	95	56	88
4	77	80	67	86	73
23	68	10	3	36	6
25	50	27	36	11	30
83	89	17	94	84	91
37	29	36	49	46	85
43	78	10	15	12	38
23	47	28	48	11	45
35	40	95	5	49	39
35	16	5	38	41	79
71	37	55	74	97	85
54	13	32	16	41	12
71	78	53	67	61	41
92	80	61	94	79	85
99	27	62	51	96	79
25	34	29	98	17	15
4	37	13	83	21	39
35	34	29	5	21	88
37	62	59	94	51	70
37	92	53	58	52	82
25	60	29	27	8	18
71	78	89	67	58	76
71	14	25	10	39	12
63	53	94	97	21	88
26	45	14	73	49	1
71	63	83	99	70	97
23	98	69	99	58	88
23	47	42	72	19	6
47	32	17	36	41	20
14	55	16	28	36	24
9	14	4	93	21	6
25	34	27	11	5	33
31	80	86	62	59	96
54	75	50	87	52	73
26	27	49	38	22	1
10	83	65	59	56	76
44	34	49	76	12	20
20	86	27	11	6	18
1	68	86	72	87	73
23	1	26	38	96	18
18	25	67	49	38	30
37	9	3	56	46	24
100	60	35	74	90	85
69	16	94	70	96	91
57	25	16	38	44	30
4	9	2	80	5	15
18	56	94	76	57	73
13	34	40	59	49	30
23	57	25	21	39	30
63	10	74	59	70	52
71	31	29	28	17	15
45	9	34	28	39	24
4	35	8	38	21	52
75	14	86	94	79	91
55	98	58	74	91	12
1	23	35	74	8	24
80	72	61	28	70	85
7	23	14	58	19	36
78	83	34	87	56	85
26	7	28	48	70	49
75	65	95	87	15	91
80	53	62	17	94	76
47	78	29	8	39	30
23	26	37	68	19	1
83	98	66	74	93	28
1	53	59	94	76	85
23	9	14	10	17	12
98	72	64	87	70	39
43	68	100	74	70	84
4	100	69	56	76	88
92	75	55	66	98	5
100	55	83	69	72	36
20	14	42	80	27	18
100	83	86	61	94	82
55	83	58	3	65	56
68	100	54	77	61	39
92	98	40	94	70	51
53	72	87	17	97	51
45	14	32	81	38	18
71	61	99	94	79	21
78	14	77	98	62	97
63	55	60	98	70	49
78	55	100	93	90	45
92	58	61	41	82	85
98	72	59	56	94	85
23	19	16	41	46	73
55	66	98	56	70	46
63	42	67	70	79	51
7	9	26	10	15	96
26	7	78	10	29	8
68	100	83	70	11	57
68	69	89	74	65	57
60	80	29	79	51	85
42	81	80	72	87	79
63	98	67	41	84	85
83	80	67	56	51	6
46	54	55	98	91	57
25	42	2	16	62	38
54	63	67	16	76	84
66	80	28	95	56	88
18	9	7	59	5	45
78	66	67	72	28	96
2	48	8	49	90	20
52	32	49	21	5	38
37	10	89	49	46	20
88	23	59	51	90	84
23	47	17	65	5	18
57	25	29	39	15	24
63	69	93	56	96	45
26	10	35	60	38	22
9	14	32	69	21	44
92	98	11	96	91	73
10	42	2	27	48	90
68	63	53	62	17	82
4	3	72	49	33	30
9	55	98	89	99	64
23	54	36	17	49	46
68	86	61	16	51	79
9	75	61	97	51	90
37	50	35	32	40	61
18	47	14	32	46	1
92	98	74	76	96	6
43	25	10	35	40	56
43	25	40	48	21	46
26	14	2	28	19	97
43	73	50	42	33	24
32	58	59	95	84	91
37	9	47	34	60	15
20	14	19	65	41	30
85	19	28	38	12	45
63	60	36	56	95	96
73	61	93	15	84	91
63	86	62	97	51	70
68	63	83	98	81	45
57	68	75	97	84	73
68	75	99	36	56	88
34	53	80	74	64	59
63	87	56	11	79	52
31	29	98	8	5	33
24	34	36	8	90	20
15	28	56	38	44	21
23	54	69	86	81	91
54	55	34	74	91	84
37	2	28	97	33	44
68	81	67	59	41	85
60	53	80	95	51	91
26	47	27	8	44	24
24	72	94	79	91	57
63	86	67	74	97	57
78	10	40	19	28	20
37	92	55	83	52	85
78	10	66	98	95	96
9	40	72	28	36	18
9	31	3	22	82	45
43	32	34	10	44	85
9	42	2	29	21	30
71	9	37	17	48	24
55	53	80	56	76	57
98	58	17	97	51	52
47	34	58	22	15	6
60	67	72	28	70	97
63	74	94	39	57	73
23	37	34	17	56	38
54	42	67	79	82	84
42	81	58	56	96	88
63	78	13	59	91	73
71	98	99	56	52	84
71	81	95	5	52	88
90	77	93	87	91	57
9	10	35	81	27	41
30	78	66	69	52	85
63	69	58	89	86	2
71	68	93	95	76	21
54	100	40	95	79	57
53	74	95	97	39	52
26	4	50	66	28	18
60	86	27	95	70	90
29	27	19	99	41	30
64	87	59	56	38	88
92	64	48	94	79	73
1	47	25	30	72	45
9	13	31	32	58	16
91	25	10	36	12	30
43	9	25	32	68	16
35	67	27	17	5	6
20	84	48	49	46	30
100	69	95	79	15	85
43	78	89	62	97	70
71	81	56	94	8	88
26	47	44	16	6	20
100	83	69	72	56	5
43	25	2	61	17	20
100	66	81	70	94	46
83	53	81	61	72	2
9	13	31	34	75	41
