43	50	46
25	13	39
55	72	59
60	67	93
93	17	85
77	34	95
43	7	32
23	14	52
37	77	69
65	56	48
13	2	94
13	31	36
43	4	14
53	87	30
83	11	49
17	11	1
86	67	95
2	17	20
72	36	70
78	100	88
54	98	70
39	12	24
11	84	24
13	29	45
47	22	1
26	12	1
29	48	11
55	81	99
16	76	39
87	38	30
89	40	59
67	97	39
34	17	97
7	19	79
10	2	48
60	95	84
13	34	48
34	3	28
71	80	61
16	79	1
37	42	20
23	22	91
32	2	76
100	67	30
71	54	85
63	81	96
70	96	90
98	58	51
24	3	45
29	65	11
50	40	45
55	62	84
93	62	84
34	48	21
23	32	53
77	69	96
18	6	46
67	48	46
13	2	28
71	63	14
25	49	1
7	10	45
49	46	33
67	65	8
43	100	6
16	8	38
32	49	44
55	16	46
92	99	64
54	63	51
7	98	39
75	87	59
89	87	24
63	65	52
37	48	21
92	66	88
25	27	12
55	16	96
40	48	44
23	10	11
50	29	24
4	41	33
81	69	99
67	36	39
19	64	15
83	66	64
26	8	38
26	36	20
10	28	16
35	97	51
13	78	28
37	58	59
78	53	6
27	22	82
5	49	22
72	94	85
9	93	46
34	8	41
32	89	11
63	100	76
31	17	18
10	69	11
71	68	82
47	10	44
72	90	73
26	71	28
26	84	45
55	65	97
38	39	90
61	90	12
25	35	20
25	34	1
10	40	30
17	5	18
10	2	5
89	28	33
43	25	14
61	99	76
9	25	21
26	22	18
77	94	76
47	35	48
65	79	91
32	3	11
71	65	95
78	14	66
54	93	52
23	21	41
3	28	15
71	64	36
55	79	90
50	95	6
100	8	12
55	88	24
37	13	45
14	48	45
64	76	6
9	34	66
23	55	28
87	38	22
75	89	79
9	50	73
7	25	12
4	42	11
21	6	46
67	64	85
68	94	51
43	32	28
19	12	90
47	9	50
34	29	45
55	77	62
26	14	18
54	94	88
4	75	62
47	28	21
26	68	79
47	92	94
53	46	45
27	15	45
14	55	6
9	57	85
64	65	52
69	3	15
7	35	28
45	42	1
75	32	8
48	94	12
31	92	22
2	97	1
71	87	91
71	60	87
81	3	24
81	58	73
68	94	57
51	52	88
31	32	29
78	87	56
48	11	6
54	80	48
37	39	1
37	22	6
34	16	21
100	82	85
92	78	79
7	58	67
26	37	28
68	69	76
26	35	2
58	61	76
7	29	20
61	64	91
26	9	37
59	97	82
7	65	8
100	67	15
11	33	57
25	67	18
31	100	20
37	28	49
13	27	11
71	86	79
10	5	45
63	60	70
54	86	58
77	5	41
58	21	85
71	77	82
99	59	79
100	80	99
73	54	85
68	89	65
14	10	28
100	66	82
4	86	16
27	36	11
7	13	34
75	86	64
71	89	99
72	90	52
75	83	84
98	80	82
16	36	12
99	95	15
65	62	57
60	74	64
21	38	41
83	86	59
83	28	70
71	31	16
4	52	57
75	46	18
17	38	18
74	87	94
92	66	73
26	40	33
55	3	85
68	76	73
59	82	90
78	100	51
14	98	93
29	48	73
100	35	86
37	32	16
10	2	27
87	49	46
78	31	59
63	28	96
4	72	30
78	91	88
68	100	69
37	35	2
100	92	87
78	3	8
86	89	56
71	66	89
77	15	20
4	49	45
4	95	94
9	47	32
78	79	57
9	100	44
34	98	74
63	75	62
80	87	82
42	17	30
55	69	85
4	19	48
35	41	1
2	6	45
25	40	15
29	41	1
68	31	17
23	16	49
75	64	36
43	31	78
81	93	51
63	87	84
83	81	52
63	62	41
14	77	67
77	3	41
64	11	76
68	58	39
93	84	88
4	31	73
68	51	85
75	55	99
66	93	82
26	38	6
78	60	69
66	81	90
13	65	8
31	69	96
56	94	90
64	59	11
54	72	85
86	64	52
81	80	85
29	19	57
11	15	12
7	37	48
80	99	64
83	65	15
55	69	52
78	60	24
11	8	6
31	32	79
42	59	51
53	51	88
61	62	85
47	25	4
93	56	51
9	3	15
77	97	76
7	31	11
56	82	44
26	4	11
7	26	38
63	66	97
99	41	57
26	2	17
14	38	12
25	42	8
80	62	97
32	29	27
25	34	40
23	35	30
47	49	6
47	13	76
16	19	18
28	17	12
60	83	74
23	67	45
68	81	38
100	72	91
4	15	12
2	44	85
99	51	91
53	57	88
86	11	21
29	97	30
65	94	6
81	69	97
13	89	8
47	32	8
76	57	82
98	19	8
9	87	94
19	16	11
37	97	51
29	84	73
99	97	76
71	98	67
2	48	17
2	3	20
92	99	70
54	10	16
37	29	8
92	69	88
25	21	33
23	47	12
63	75	77
53	28	52
19	36	21
43	13	48
26	3	12
42	40	12
39	12	38
32	19	45
4	98	64
37	28	11
98	67	28
43	5	15
37	12	45
55	58	91
78	67	96
77	72	84
78	65	6
81	76	91
29	38	24
78	77	95
29	90	18
68	99	97
75	35	20
63	2	95
89	95	76
77	98	58
54	72	38
68	70	79
98	70	20
42	19	46
67	64	70
10	16	17
71	42	61
35	17	38
78	62	76
31	22	39
87	79	96
77	65	94
19	22	90
23	22	45
92	59	33
78	60	58
35	50	3
10	38	45
60	66	57
68	87	97
71	86	51
92	76	82
47	92	38
14	44	20
23	33	12
53	99	62
62	97	91
54	98	72
60	95	88
67	61	97
61	64	97
11	6	24
86	67	91
31	35	39
99	70	90
47	78	44
32	40	22
45	52	73
4	75	28
43	55	51
56	70	91
72	93	49
47	27	48
13	14	19
9	34	46
9	34	11
31	84	1
67	48	49
7	27	8
47	48	44
66	98	11
13	40	8
60	81	58
74	72	91
25	21	12
10	29	49
50	33	6
75	92	53
78	64	82
5	49	1
68	83	66
25	17	30
55	59	88
60	19	24
13	40	28
25	27	22
21	46	1
55	53	69
72	94	52
17	11	30
7	19	22
15	46	1
77	72	82
5	41	20
16	33	30
23	69	87
36	8	24
9	79	18
54	96	84
100	48	21
63	48	73
28	12	1
71	94	51
4	29	40
55	74	96
65	56	57
4	32	11
75	60	83
23	93	18
42	40	8
37	49	57
14	50	25
60	58	87
68	27	94
53	74	93
77	52	20
14	2	28
13	14	27
63	86	61
68	14	89
68	21	12
26	41	21
50	61	22
63	84	52
23	37	22
78	89	72
61	93	65
69	96	90
68	72	62
63	70	94
78	72	38
28	22	41
71	69	8
32	69	87
43	15	46
81	11	8
27	36	6
7	48	39
35	46	33
26	87	79
1	42	30
68	75	22
50	86	70
66	51	79
72	62	76
3	33	84
31	48	46
14	96	88
66	83	70
55	74	64
38	15	30
77	58	85
70	96	1
74	62	1
25	35	30
47	67	30
75	97	94
93	88	90
92	89	94
27	11	41
69	95	70
55	62	65
37	87	22
97	51	44
54	65	56
99	82	90
25	87	44
89	95	46
43	53	33
71	53	64
97	94	96
26	31	12
56	70	57
48	17	46
86	87	52
2	46	45
31	19	12
68	72	94
64	94	79
93	94	44
66	62	96
81	99	38
31	25	81
3	38	30
61	56	76
51	57	91
54	99	6
54	77	64
29	28	15
27	36	49
43	7	13
32	17	84
62	97	84
92	67	49
54	86	49
89	64	84
43	75	80
55	21	24
81	49	84
32	28	30
43	68	15
55	36	30
50	12	85
54	91	30
4	42	19
55	98	84
6	44	24
60	98	16
86	41	1
7	49	6
13	40	91
77	41	30
23	39	15
63	67	96
58	64	52
62	70	52
83	69	89
85	55	73
35	19	85
32	29	28
16	12	45
31	49	5
98	59	90
68	95	90
13	29	5
71	68	61
43	36	8
14	44	46
23	33	18
50	42	3
83	93	94
41	84	24
7	86	62
5	21	20
98	97	79
25	19	39
100	62	82
68	62	85
78	69	94
43	55	18
3	48	6
43	41	1
50	28	21
37	4	36
47	25	42
78	80	58
40	27	46
71	76	85
50	55	18
31	80	65
1	50	18
50	41	24
43	19	36
60	79	73
78	91	84
60	83	10
42	79	44
27	6	45
40	49	44
37	22	41
7	2	18
87	97	57
32	35	15
100	61	93
40	11	5
13	81	57
74	93	96
83	95	6
100	77	45
13	32	34
63	70	96
31	35	11
100	33	45
55	69	98
35	62	51
78	92	65
66	67	17
97	82	84
37	29	27
7	27	39
59	56	84
87	84	82
92	66	90
9	59	30
56	96	33
32	40	18
17	21	73
16	48	39
26	10	44
7	8	21
9	40	17
4	48	21
78	67	74
65	96	57
50	83	59
68	98	82
3	40	96
26	47	44
55	66	84
98	65	52
60	65	95
59	88	44
60	29	28
7	38	12
83	62	76
4	92	86
31	2	28
64	70	96
60	66	32
92	91	73
42	39	38
83	97	85
7	77	44
9	75	20
7	74	24
55	66	18
77	58	93
75	89	87
56	8	12
53	19	38
89	65	90
29	53	19
50	35	73
10	22	12
50	69	48
43	34	99
100	77	70
77	53	79
2	49	15
65	22	30
29	3	24
81	41	33
92	50	15
26	50	39
81	69	93
100	77	36
93	64	51
55	93	94
32	42	87
26	23	10
14	10	1
78	64	21
97	82	24
98	59	94
14	16	82
93	95	18
14	40	3
75	99	59
83	56	45
26	19	22
87	65	84
25	3	18
7	28	17
93	91	90
37	8	45
4	10	29
14	17	64
37	92	62
100	25	53
86	93	91
37	78	72
75	50	86
75	58	24
80	69	52
9	35	55
48	22	12
74	56	51
28	48	15
81	82	45
7	47	32
9	48	49
54	59	20
55	40	22
72	61	93
58	67	95
65	76	91
42	15	41
37	31	20
34	36	12
86	87	95
99	16	90
78	59	38
36	46	6
10	29	44
19	8	39
81	69	94
23	48	46
59	94	70
87	59	84
10	34	20
98	74	56
72	39	82
47	27	61
32	69	97
78	66	81
13	62	90
75	60	86
85	25	24
31	75	30
32	41	46
42	15	1
53	58	67
72	49	12
31	80	53
9	39	15
100	92	85
42	39	30
25	64	12
25	22	12
34	46	30
7	54	93
16	5	1
99	65	76
81	93	62
9	14	17
9	35	16
14	28	17
26	23	49
63	78	73
43	14	18
14	50	46
75	56	59
63	32	76
42	34	33
67	21	82
98	67	73
37	87	85
86	49	8
81	94	73
4	91	24
34	64	56
47	31	2
40	51	46
75	92	51
37	21	46
83	97	84
66	62	91
83	82	84
48	41	22
81	99	62
7	4	32
63	72	65
37	64	5
77	81	42
54	63	11
36	49	46
47	41	20
34	19	22
9	32	8
86	69	96
53	89	28
60	61	30
55	87	96
50	61	57
13	35	2
86	40	88
2	40	36
80	96	46
89	93	90
7	10	70
99	96	52
23	48	51
23	68	15
7	31	27
47	19	39
43	32	12
95	76	51
72	96	88
63	81	95
26	27	22
78	69	90
25	87	70
37	25	27
67	87	88
69	53	51
28	48	46
10	94	38
68	49	18
69	82	85
15	6	20
9	67	59
18	38	30
14	98	36
50	19	22
15	84	30
54	78	61
37	50	49
87	79	52
28	21	22
100	65	95
4	34	3
48	5	39
26	28	84
92	39	6
68	55	18
47	35	3
42	3	41
71	68	84
11	8	1
28	16	18
89	74	94
98	19	90
7	62	57
14	42	12
14	10	70
11	41	39
77	67	95
14	29	38
9	34	16
35	49	1
71	68	54
63	93	82
67	93	52
7	25	14
16	49	44
71	89	76
54	78	98
7	50	44
75	65	94
98	61	91
71	60	62
10	42	3
13	10	11
54	89	73
78	76	91
13	35	40
81	76	96
31	95	46
35	39	6
4	32	34
92	80	21
4	14	19
31	48	38
35	61	46
35	66	96
50	28	22
4	47	6
7	50	48
55	50	51
71	97	8
60	69	56
54	83	80
53	64	62
3	62	87
71	37	27
9	10	41
55	72	97
66	98	8
37	27	84
17	70	22
23	25	39
80	98	91
23	51	21
10	44	46
98	62	88
92	34	69
69	86	51
43	80	38
21	46	24
8	38	45
20	94	24
25	53	79
2	61	52
83	91	30
98	87	96
23	13	19
86	94	79
75	69	95
71	34	40
12	6	30
53	90	73
71	58	62
71	62	59
17	97	5
75	92	67
7	10	11
66	58	76
45	28	30
71	65	52
31	100	17
98	80	93
2	93	48
47	38	44
63	65	96
55	80	87
45	84	91
47	94	82
98	64	57
17	39	44
7	5	30
75	93	91
14	35	44
7	31	2
92	81	61
65	56	96
7	50	1
26	32	5
100	58	84
56	97	44
89	93	65
25	84	20
63	77	79
53	21	91
66	95	70
67	59	51
9	27	28
65	70	52
68	61	95
40	8	6
78	77	73
16	22	15
65	95	82
77	72	73
98	36	97
50	21	39
55	98	64
42	49	91
36	46	18
64	94	97
55	97	88
51	15	90
81	98	95
80	53	58
86	96	52
20	69	85
83	27	41
66	99	84
49	15	6
43	3	5
95	6	46
53	65	94
10	2	6
4	42	41
25	39	38
10	42	28
65	8	44
93	82	45
83	67	6
23	7	6
68	63	90
100	69	59
10	72	45
83	98	72
7	65	94
43	69	81
19	8	12
63	34	57
98	3	38
7	80	40
25	67	1
78	69	89
86	70	85
71	80	84
42	87	70
25	40	5
13	42	41
100	70	73
32	5	38
47	13	62
9	47	18
94	46	30
16	17	21
74	56	88
74	88	45
37	19	1
47	40	33
66	53	90
26	50	17
63	14	12
71	75	89
10	48	45
77	83	58
7	14	38
86	64	73
100	60	69
27	64	33
54	59	33
29	3	20
42	2	98
78	27	48
31	49	22
47	34	28
30	12	1
75	3	61
19	39	45
77	80	70
68	58	95
13	32	40
60	87	84
74	87	70
60	93	51
71	69	58
32	67	39
89	17	57
29	16	17
60	93	76
43	13	85
18	44	1
92	55	58
13	77	44
55	81	20
96	6	85
47	27	36
4	80	46
14	53	58
31	8	38
74	94	76
14	21	46
47	50	8
61	56	82
23	69	5
53	88	85
68	81	79
78	97	85
63	56	70
100	99	59
69	52	46
71	65	85
32	72	93
13	11	24
40	36	49
50	34	48
13	42	44
8	41	18
99	70	79
67	65	95
99	72	65
100	83	40
54	89	91
31	28	12
25	32	2
60	72	56
45	4	20
16	93	44
34	49	38
15	33	18
77	88	57
98	86	67
35	11	44
31	2	17
99	95	79
83	72	49
71	61	74
71	70	97
7	31	20
4	34	21
47	3	20
92	90	45
37	42	17
50	28	33
68	90	82
4	29	20
74	70	91
53	99	88
9	47	42
89	28	46
13	2	24
71	75	79
42	2	45
63	92	98
54	95	88
67	65	36
60	89	5
69	97	85
68	72	61
81	49	82
54	66	74
43	36	1
7	9	11
18	39	30
99	59	88
43	36	33
15	88	20
25	36	41
28	8	20
60	53	48
92	52	57
31	44	45
92	22	44
83	56	91
25	28	48
35	5	15
70	94	52
35	81	80
4	17	41
92	52	85
72	94	91
13	31	42
22	57	73
64	79	85
7	14	46
7	14	30
78	67	72
11	22	46
25	100	11
25	32	29
72	99	20
98	96	85
7	86	18
7	37	46
71	55	52
86	58	56
71	34	11
80	69	89
9	40	41
71	27	87
20	41	30
4	47	22
60	59	45
9	42	90
54	51	85
25	34	33
38	33	41
89	36	84
29	40	45
66	72	95
35	22	90
53	93	94
86	97	96
66	83	67
3	97	1
28	36	48
80	67	82
47	50	19
34	5	15
50	49	12
87	90	84
75	90	73
26	19	88
53	19	85
23	49	33
40	17	21
54	65	59
29	3	21
83	98	58
78	21	44
92	58	84
26	31	76
4	50	12
78	51	90
67	99	90
78	81	86
28	56	90
54	83	93
68	35	1
32	27	22
47	93	88
80	61	99
15	22	20
86	62	91
8	22	79
7	4	42
27	39	33
80	65	76
32	72	95
80	86	49
86	76	57
68	93	1
43	31	55
92	77	72
9	6	91
16	5	45
94	51	45
53	74	64
19	11	91
27	59	97
9	11	39
50	16	49
98	58	64
9	17	39
10	91	18
41	12	18
63	51	84
63	17	48
60	69	90
32	49	6
80	56	90
43	32	15
100	29	6
75	74	41
60	90	85
23	29	85
78	21	20
70	39	46
41	6	46
58	94	5
43	4	8
100	89	72
7	23	35
55	74	62
7	47	15
100	55	57
63	56	90
77	76	73
54	77	36
95	91	85
60	67	94
42	34	38
77	19	84
4	35	46
54	98	61
72	65	90
28	16	21
69	5	12
92	75	86
64	88	18
7	77	29
34	49	12
81	99	59
23	2	16
99	72	96
74	79	73
58	28	82
14	60	39
60	34	24
73	28	1
81	58	2
26	3	8
9	3	30
71	91	82
10	95	94
100	86	62
7	13	27
7	39	24
9	10	42
65	36	96
9	10	95
60	64	12
32	64	51
63	89	70
4	87	84
54	78	65
47	53	49
54	87	85
31	67	82
35	29	16
92	69	89
77	59	91
25	62	41
54	56	85
89	72	95
16	62	64
67	58	64
66	51	24
67	90	52
64	51	82
67	94	8
23	4	25
64	76	88
64	88	90
24	63	1
58	88	85
7	83	73
18	93	45
37	19	8
37	13	1
26	49	15
2	89	90
31	55	94
23	68	31
54	90	85
81	89	91
26	32	8
83	59	56
54	68	90
55	72	52
99	90	52
93	64	91
63	51	85
53	74	56
72	51	91
54	25	59
68	98	62
37	29	89
7	2	1
73	39	18
31	77	59
17	46	20
25	55	41
69	56	91
25	6	45
25	22	6
10	36	5
43	8	1
83	67	87
23	66	1
69	87	88
25	97	21
19	94	96
55	76	46
92	84	91
54	99	61
97	96	82
58	61	99
53	97	73
4	36	12
80	40	88
75	55	67
67	99	56
37	48	45
50	97	15
77	58	96
7	31	21
54	66	82
54	72	93
55	62	51
35	11	39
78	97	90
100	75	77
64	90	84
68	60	77
77	67	45
43	2	33
92	75	91
13	50	36
26	43	14
34	19	48
27	51	90
98	16	84
14	42	1
17	59	88
9	29	22
71	58	65
71	51	73
11	49	18
58	56	95
63	75	76
31	39	6
69	61	84
23	37	60
43	25	48
99	87	56
70	5	90
35	33	24
72	93	91
80	97	88
42	77	17
32	10	21
81	17	6
31	19	1
9	31	19
25	72	56
26	48	24
68	66	82
51	52	85
54	76	88
43	9	39
3	41	20
14	65	52
23	34	5
31	77	30
43	2	30
42	3	1
60	98	91
71	54	89
26	46	18
40	11	8
36	17	39
17	21	45
55	58	52
68	59	97
9	19	22
55	65	56
7	40	12
35	21	46
78	66	76
23	87	45
69	46	45
10	11	6
23	38	21
92	60	96
75	50	12
7	58	17
55	83	35
68	76	57
43	68	61
63	17	46
40	5	1
31	35	40
59	88	90
31	38	18
83	77	93
69	72	44
19	8	45
80	58	21
92	58	65
23	72	11
36	41	22
98	58	59
55	53	89
53	65	52
14	50	5
7	25	21
27	8	38
50	42	32
17	49	15
13	11	46
10	19	52
31	10	5
9	25	19
63	54	68
24	27	20
98	59	96
13	50	35
66	56	91
54	62	41
14	3	45
43	23	27
17	11	46
56	79	84
2	3	15
71	74	64
37	25	10
8	21	1
92	79	90
26	8	33
79	91	88
34	29	97
25	10	36
31	29	11
9	8	84
55	69	84
78	60	96
80	94	51
86	74	22
68	48	6
3	48	45
7	9	81
83	17	11
55	81	97
89	96	90
71	72	93
98	89	94
10	19	11
32	36	95
66	69	83
23	16	12
100	74	84
4	31	33
10	99	48
11	76	90
80	90	52
48	41	33
87	56	79
100	77	90
78	58	79
35	19	48
34	65	41
80	11	39
47	27	16
93	94	85
95	88	73
4	70	90
13	16	85
100	89	87
39	15	6
8	46	73
42	36	45
68	92	93
2	28	8
98	64	52
58	41	12
77	81	73
28	12	18
72	57	73
37	16	45
17	6	46
32	2	33
50	21	44
80	87	59
92	51	82
60	89	57
11	8	12
49	39	8
35	42	82
27	94	51
68	69	64
72	61	88
100	95	52
71	91	84
55	58	51
68	72	44
83	93	85
68	98	81
81	62	91
26	47	6
80	38	24
23	5	39
35	3	58
4	32	45
77	96	57
31	16	12
62	95	79
63	75	61
99	16	59
31	50	28
55	72	93
92	87	57
86	74	11
2	27	49
37	25	29
21	39	1
58	93	87
63	58	90
47	25	29
43	31	6
54	74	41
26	24	18
5	21	73
23	72	39
56	76	41
1	22	24
71	63	74
9	16	18
63	58	85
64	56	95
9	8	79
7	13	45
67	82	85
31	92	21
3	17	46
59	76	33
71	58	73
63	78	87
25	3	5
7	17	44
5	39	33
14	31	29
54	58	99
32	27	44
69	93	12
26	12	18
40	21	18
47	99	96
7	95	39
47	2	24
7	3	49
92	72	65
68	22	91
3	21	30
1	7	24
41	6	21
48	87	45
63	42	69
89	72	93
98	93	62
60	66	77
98	86	99
23	36	20
83	86	79
37	14	16
78	89	70
74	94	79
47	10	97
56	90	18
3	72	62
53	58	96
70	90	57
60	59	94
60	48	90
23	4	40
43	23	22
7	40	28
77	3	24
68	94	12
13	28	24
64	94	96
47	13	19
27	38	18
80	59	76
68	60	8
99	27	85
23	50	32
4	31	21
68	81	64
68	66	95
98	53	88
7	51	85
67	99	91
100	83	59
69	74	87
66	79	82
21	46	18
81	56	82
86	58	74
43	39	24
58	99	95
98	5	84
45	11	30
63	92	97
9	75	77
47	28	8
55	51	57
89	99	64
83	67	51
77	59	56
9	67	52
34	87	41
27	48	12
35	2	40
55	77	59
13	35	21
87	97	76
23	12	45
28	22	24
35	36	6
60	53	72
71	81	80
75	55	76
47	34	44
78	59	22
77	53	99
14	40	11
10	2	11
37	3	19
34	70	84
26	13	19
25	34	16
5	41	44
79	22	6
9	13	38
50	19	33
13	31	89
78	42	28
7	36	46
54	53	98
65	97	15
43	14	24
14	10	45
43	4	29
87	56	91
13	11	5
31	49	21
61	70	20
7	40	21
7	49	18
