71	68	95	51	39
71	86	74	57	45
92	66	69	70	91
37	75	93	64	82
75	78	31	53	59
81	27	16	48	49
7	32	34	41	57
23	74	41	46	15
31	16	36	22	12
35	40	28	49	39
23	13	81	49	6
23	4	34	11	44
26	45	27	90	30
99	65	95	96	52
37	19	28	15	33
13	60	42	11	20
75	32	66	62	57
9	31	69	40	30
80	69	40	70	82
34	8	15	49	91
10	40	19	36	33
18	9	17	22	1
40	17	49	15	44
81	99	64	17	90
71	77	59	76	82
63	29	65	57	82
71	86	67	89	6
7	50	29	36	48
55	58	65	56	51
92	75	58	70	21
50	42	32	17	33
18	34	16	65	30
54	75	100	70	91
47	13	28	94	15
43	13	35	86	8
1	83	80	86	85
95	11	76	57	90
42	99	11	8	30
13	35	27	19	1
58	87	79	57	12
63	34	2	36	15
100	83	64	76	79
78	65	94	49	84
4	77	58	74	59
7	42	94	5	20
7	14	80	49	12
47	17	62	6	24
53	64	62	51	21
42	2	80	22	6
9	100	78	99	84
47	32	3	89	20
63	66	80	97	57
81	72	62	70	91
53	80	94	91	6
54	60	98	99	84
24	37	18	93	20
63	77	69	17	76
71	2	95	91	85
100	75	81	59	70
63	100	48	76	96
83	95	51	57	84
99	59	22	88	85
75	77	80	59	70
47	3	59	38	45
68	66	59	96	90
9	27	19	6	20
7	29	28	48	38
47	31	16	8	12
68	100	87	88	90
92	65	87	70	52
47	13	2	40	53
26	13	98	38	30
69	80	64	70	82
77	74	64	79	88
83	2	48	5	22
25	40	19	17	20
37	32	87	21	33
32	5	15	38	45
60	77	40	93	73
100	60	55	74	82
23	35	40	16	88
25	89	70	96	88
50	34	29	41	30
9	14	68	33	45
1	37	31	60	45
67	93	59	88	85
13	50	42	80	22
63	80	40	95	82
15	45	21	41	22
26	20	14	59	30
71	93	64	76	30
42	3	40	27	21
7	43	42	61	11
4	14	58	27	49
26	94	39	12	1
9	80	51	90	91
53	67	65	62	57
23	13	28	46	88
68	77	86	90	1
37	35	22	39	84
63	75	74	62	51
63	55	66	69	80
43	6	93	33	44
78	61	93	59	82
18	10	5	46	24
98	93	65	96	44
23	92	53	89	94
23	80	69	57	84
23	13	14	29	45
24	1	35	16	20
92	62	59	52	85
63	35	36	15	6
38	58	39	21	45
4	37	11	41	84
35	5	39	8	73
2	59	15	46	24
47	10	29	48	11
35	89	93	96	90
7	85	49	22	24
25	83	17	38	18
23	78	53	72	85
9	31	3	95	24
80	19	97	57	91
14	74	11	8	30
26	4	62	39	1
66	98	51	76	91
67	93	79	76	90
7	47	48	12	6
66	89	87	97	52
2	3	49	41	44
23	4	47	39	73
50	69	16	36	49
46	34	53	6	20
4	37	32	29	46
7	40	17	95	5
71	63	53	76	96
100	69	72	74	94
47	4	29	16	8
32	3	27	28	49
23	16	17	96	24
86	48	97	70	96
75	98	64	95	65
83	86	69	93	87
23	43	31	81	24
23	68	14	17	46
43	25	13	46	24
80	64	96	88	46
98	61	19	95	70
68	78	53	93	59
82	72	27	88	85
9	31	34	98	16
69	98	99	91	85
68	83	53	94	1
14	48	62	21	44
23	2	16	38	44
71	78	89	51	44
7	32	17	70	33
75	60	35	98	58
71	100	64	87	20
71	78	72	74	11
32	2	61	8	22
78	66	53	65	82
81	67	80	62	51
65	59	70	94	52
4	19	48	5	76
37	89	76	96	84
7	14	93	8	5
68	55	99	65	59
13	42	29	5	84
31	50	27	39	1
64	95	70	49	82
28	16	49	33	52
13	35	10	29	12
18	5	38	6	45
78	29	58	94	82
4	9	21	6	20
31	32	14	5	15
68	61	87	51	41
30	4	11	90	20
3	11	22	6	18
14	34	3	49	82
4	50	2	27	33
43	14	36	48	11
54	60	2	70	51
67	62	59	79	39
9	69	3	48	49
86	58	64	56	51
35	16	48	5	12
29	28	36	41	84
7	35	62	38	46
26	25	69	38	45
55	83	61	96	88
92	66	16	64	88
25	13	89	28	15
77	53	98	99	94
78	92	80	44	85
3	36	94	46	18
71	63	64	97	88
54	100	56	57	20
78	55	80	88	90
85	30	100	74	73
71	66	61	19	70
4	35	67	46	12
42	28	11	21	41
50	28	19	38	44
23	27	8	15	20
98	86	74	52	30
55	66	40	56	79
2	19	49	22	82
68	92	97	39	85
42	36	51	46	18
42	34	11	49	20
55	62	5	57	73
37	55	77	61	96
72	65	95	88	18
43	47	98	8	18
78	60	25	95	97
54	92	100	64	76
4	47	63	38	45
92	80	99	65	95
50	49	22	46	33
13	14	77	48	12
34	28	48	38	20
23	61	94	79	52
58	59	51	90	1
54	92	60	86	67
73	37	27	41	18
13	29	49	91	30
81	28	16	19	45
71	54	78	62	11
10	42	22	57	45
9	10	42	34	38
14	66	8	49	1
68	31	36	15	33
32	16	70	41	44
10	34	77	46	6
43	42	11	39	45
54	86	98	2	82
43	9	25	50	46
9	69	27	28	46
30	9	22	44	1
92	77	86	66	87
75	60	81	99	91
4	29	93	8	1
7	4	98	27	33
29	65	97	76	90
15	66	21	6	24
43	4	35	2	21
58	67	19	76	88
2	17	8	82	18
77	93	87	94	11
26	80	40	22	21
63	100	60	81	91
35	40	48	22	6
28	48	19	59	39
71	65	95	56	36
69	81	27	91	90
60	55	67	93	73
55	77	65	79	84
71	62	39	57	73
78	80	53	57	45
68	92	100	79	57
60	61	95	91	57
92	99	96	33	73
4	14	32	40	59
43	92	60	87	65
36	5	39	44	22
26	23	25	44	45
37	31	32	34	50
7	31	10	60	28
37	13	32	89	30
75	80	76	90	57
37	100	40	41	12
32	2	19	76	22
1	38	41	6	46
96	19	21	46	18
71	77	86	95	82
45	77	67	95	73
43	2	53	48	5
34	36	11	46	90
43	4	13	3	8
68	54	63	3	95
47	3	95	5	24
26	2	17	82	20
69	65	94	91	1
47	50	38	12	6
4	92	78	93	94
47	25	37	69	22
31	36	11	41	84
1	4	28	56	24
43	37	86	19	39
4	61	17	33	44
80	53	87	70	76
7	19	17	21	90
86	89	74	59	45
14	13	74	19	1
55	69	64	51	24
86	61	72	11	52
9	14	32	35	11
61	62	87	11	88
63	75	16	56	76
4	14	47	40	1
1	9	35	81	45
4	94	8	15	24
23	37	50	44	45
7	47	35	36	30
4	34	53	36	38
78	72	64	96	73
67	3	59	79	90
63	100	74	59	79
37	25	48	21	44
25	98	19	39	6
67	74	94	91	82
7	23	14	9	90
63	74	93	59	51
60	66	81	17	79
23	30	95	5	45
35	89	59	96	85
31	40	67	21	1
14	80	39	21	1
60	55	98	61	57
99	72	59	56	52
53	3	5	6	1
100	60	81	62	85
2	89	94	88	82
9	13	5	21	30
18	31	34	42	30
71	93	65	48	52
14	19	59	21	45
14	10	2	27	39
71	53	69	88	46
75	35	53	97	88
68	50	28	17	45
83	67	36	96	57
92	83	87	97	82
65	59	96	52	82
37	34	69	8	46
25	13	94	21	24
31	53	28	38	1
9	28	36	21	24
26	92	80	74	76
9	100	70	79	90
17	70	41	33	30
6	7	16	12	46
13	17	15	33	96
43	37	25	16	11
26	9	2	8	45
80	81	27	59	84
47	31	42	34	18
26	32	10	21	44
63	34	65	56	87
7	3	39	46	44
44	60	99	88	91
42	29	27	44	45
89	58	61	91	18
32	42	34	15	57
63	83	80	67	74
28	48	49	15	24
50	40	36	44	6
47	42	2	83	27
92	99	62	65	88
9	10	17	12	24
84	7	99	90	57
80	29	95	84	73
47	53	28	41	30
35	48	49	38	84
78	60	77	3	97
54	69	95	94	90
74	99	62	65	97
63	37	60	69	81
83	89	72	62	56
32	40	48	41	20
100	55	66	22	84
55	74	79	82	85
7	3	17	5	20
63	75	42	72	62
54	25	74	97	82
71	75	36	94	96
43	31	98	28	21
84	93	97	90	73
92	2	3	19	30
68	92	62	90	73
23	66	67	74	97
54	81	87	59	73
43	80	58	64	79
9	81	28	8	49
26	37	47	71	30
63	92	65	91	45
67	93	19	84	85
7	9	86	19	48
14	100	40	36	38
47	16	36	70	22
7	66	61	74	93
71	56	95	49	85
71	100	83	88	85
37	67	61	62	84
9	5	41	21	1
67	61	62	88	52
80	89	62	56	70
75	60	42	86	89
92	81	67	17	73
96	2	39	6	45
71	58	59	8	90
54	2	41	44	24
2	27	16	48	17
78	77	86	21	82
37	14	10	29	1
23	68	19	41	44
35	16	51	38	18
91	69	81	82	73
31	29	39	22	90
23	4	14	82	18
68	86	65	62	85
16	62	8	39	45
24	14	13	38	18
4	32	50	27	45
32	10	34	11	49
25	32	49	46	85
4	92	60	51	85
24	55	42	33	30
81	64	76	96	49
63	75	72	19	82
92	40	72	56	94
85	4	47	21	20
14	5	21	44	90
26	4	31	3	6
10	27	16	6	24
77	86	69	79	30
26	4	32	87	8
14	29	48	11	15
43	13	50	52	24
26	69	72	59	57
43	7	10	90	18
71	9	40	22	18
66	98	89	72	91
38	90	39	46	12
20	31	8	15	24
32	29	86	38	24
63	99	72	87	45
92	55	83	5	91
33	19	39	46	18
9	69	81	95	52
78	69	62	56	57
7	100	42	36	33
29	16	28	17	56
37	10	83	27	24
12	50	38	22	30
66	80	89	95	91
68	100	28	76	96
78	14	59	97	73
26	10	49	8	44
9	31	4	96	30
4	55	72	76	96
71	7	53	74	99
42	67	99	56	91
81	64	65	94	52
42	66	15	6	45
9	37	29	11	44
75	80	67	81	41
55	80	87	51	8
66	42	51	90	85
31	93	56	51	82
23	66	86	67	56
20	9	73	5	18
86	61	93	28	73
63	75	9	94	57
9	34	29	79	39
7	43	32	36	12
10	74	39	46	20
37	9	47	8	85
3	11	8	39	24
45	37	38	6	30
43	29	98	12	30
68	76	96	90	38
23	32	36	64	6
68	89	19	70	51
1	32	11	70	30
80	81	39	82	88
25	35	27	17	45
54	89	65	59	5
26	2	3	8	22
34	28	65	8	45
92	77	80	36	76
9	62	70	57	90
75	100	99	97	41
98	58	17	79	91
71	60	61	52	82
9	50	48	94	12
60	53	72	65	95
89	93	70	96	22
89	99	36	59	56
74	56	15	84	88
68	62	94	41	52
98	58	56	76	44
9	53	99	96	57
54	81	61	94	52
47	48	41	39	91
45	14	10	33	44
77	27	41	44	24
42	80	3	48	30
9	13	29	94	8
75	100	77	96	88
71	78	61	93	64
32	34	50	3	15
47	10	50	29	1
23	14	40	5	1
10	42	60	36	5
14	13	42	70	45
43	25	72	36	49
24	50	17	49	30
4	83	40	21	46
54	66	99	79	88
7	74	65	76	96
38	68	15	12	30
43	13	50	34	51
59	56	96	52	44
78	55	60	80	81
13	34	29	33	18
60	83	53	55	38
41	79	76	52	82
23	32	2	57	24
37	40	28	12	84
14	10	48	70	20
13	79	39	6	18
23	10	50	48	41
100	98	62	59	84
2	19	48	28	33
32	10	29	2	18
78	60	83	95	52
26	4	23	28	16
25	14	72	38	24
7	25	49	15	90
9	80	51	96	90
23	47	68	50	21
43	24	11	97	18
14	59	11	6	1
75	32	80	86	73
53	74	87	64	96
31	77	29	39	12
57	55	99	84	88
78	60	64	59	97
23	36	59	5	1
52	32	42	6	45
67	59	70	52	85
29	72	48	22	24
68	78	81	91	30
71	23	78	83	87
63	9	60	61	72
43	4	9	5	12
43	31	40	8	96
7	4	2	28	41
71	60	72	65	57
7	30	11	46	45
1	54	74	91	85
35	98	3	49	46
54	75	86	70	57
4	92	10	28	11
54	100	60	89	57
9	80	22	12	21
54	78	93	12	73
10	42	2	39	33
54	69	89	96	73
25	10	42	6	45
23	14	35	83	39
50	80	49	15	12
7	35	94	22	24
47	93	64	94	88
44	93	94	52	82
23	98	74	99	88
71	89	74	72	16
61	93	95	11	57
32	74	28	8	22
68	83	80	29	96
72	17	8	15	45
14	32	10	11	30
42	28	17	5	44
66	98	86	40	95
23	35	66	16	21
23	100	77	90	85
4	48	36	76	18
92	78	72	56	12
43	47	42	16	30
33	37	89	44	20
86	72	59	88	46
83	86	67	57	73
89	64	59	76	82
26	31	17	62	44
92	55	99	5	82
45	4	42	19	18
63	92	87	65	57
98	67	94	96	84
2	58	95	82	52
43	29	40	17	46
29	19	17	6	45
90	64	87	88	85
50	34	29	49	21
7	13	41	12	30
26	4	50	12	1
92	100	58	62	52
77	53	61	11	73
47	31	37	21	12
7	37	10	17	18
83	53	66	82	52
7	31	28	15	45
52	86	59	82	73
14	32	80	28	8
66	77	76	96	79
48	11	39	12	21
63	75	80	67	27
4	34	27	21	88
35	29	41	6	18
37	2	99	8	45
92	34	67	61	87
72	59	11	76	91
14	58	61	94	88
31	55	69	79	51
31	29	93	5	18
54	78	61	94	57
9	40	67	28	38
71	54	26	89	82
48	87	49	22	39
13	10	19	33	90
28	17	39	22	20
23	2	3	11	44
23	43	14	8	1
54	74	65	48	90
10	27	17	21	15
4	66	83	56	76
42	2	29	28	94
60	76	49	57	73
13	50	17	38	30
29	48	59	15	20
14	34	3	27	24
71	80	81	62	87
43	81	93	82	91
26	75	27	28	41
54	75	74	59	18
7	54	17	5	41
32	74	61	57	84
78	53	72	74	56
7	37	13	47	69
43	50	35	89	11
29	93	8	15	46
47	10	34	11	33
99	93	70	22	91
83	74	56	51	1
43	10	53	19	1
92	66	81	91	84
31	48	5	15	44
68	83	65	79	91
71	60	83	67	99
75	81	69	87	91
26	32	3	74	6
30	9	74	12	44
7	25	35	3	21
7	37	13	42	46
69	80	86	93	73
35	87	5	39	20
78	81	72	76	85
43	47	89	28	6
63	78	72	94	20
23	9	31	69	5
7	31	50	42	89
55	66	89	62	57
31	10	34	48	95
71	66	93	70	85
26	50	34	28	21
92	34	99	64	76
92	94	51	41	52
23	26	89	46	12
74	72	79	96	6
10	28	36	49	96
3	16	19	21	91
2	3	27	28	1
32	50	28	12	6
68	92	60	42	79
71	10	42	46	24
37	5	22	38	30
63	100	53	59	49
78	81	94	90	46
7	13	75	48	5
83	77	62	36	82
4	61	51	79	57
43	86	95	79	73
75	58	62	95	18
71	9	37	11	8
54	89	72	28	51
10	34	35	40	18
68	55	77	94	96
1	45	32	3	30
54	53	58	62	20
75	60	59	97	79
43	37	92	8	18
23	9	29	16	1
47	72	28	49	33
10	3	16	15	21
55	72	99	64	41
78	74	61	70	76
63	55	60	65	88
100	86	69	16	85
68	13	28	39	15
47	32	49	38	24
88	60	94	82	85
100	83	98	59	52
23	9	14	25	34
100	86	72	8	88
86	58	62	59	90
31	77	56	94	90
20	24	31	71	45
66	72	59	94	97
46	53	56	91	73
68	80	3	94	88
100	69	89	70	90
45	11	51	12	1
60	83	42	76	52
14	35	25	80	20
14	2	40	51	45
68	67	99	62	39
26	31	81	5	15
37	89	64	97	76
20	42	83	28	1
63	92	67	59	96
63	32	61	51	88
23	42	3	46	52
4	40	48	41	18
2	11	8	21	15
92	55	100	32	62
73	50	49	46	24
78	83	80	93	30
60	65	76	96	21
42	29	49	51	12
37	31	36	49	96
4	50	36	90	30
3	87	70	94	90
32	42	95	49	39
20	4	89	12	45
63	67	72	64	82
71	60	66	56	24
75	77	40	99	70
63	55	61	72	5
1	69	59	70	73
95	79	76	90	38
47	4	81	40	49
99	93	59	57	90
23	55	80	89	99
4	42	2	3	5
98	28	59	79	82
68	31	32	39	24
44	61	76	91	57
57	14	15	6	30
92	55	65	76	73
23	98	58	56	94
78	67	58	97	82
14	2	29	21	12
98	93	56	57	52
44	9	88	46	45
43	35	2	95	6
7	57	36	46	24
18	27	28	96	20
92	78	35	70	94
7	18	34	15	1
100	55	86	65	46
68	75	55	65	73
43	54	32	5	1
10	60	8	12	46
92	53	69	67	91
24	1	16	41	20
93	87	56	84	57
20	23	25	34	24
68	50	77	86	83
7	13	42	80	48
25	34	3	21	45
18	9	60	5	20
10	99	22	12	44
23	27	28	15	12
63	68	37	66	67
47	4	42	16	20
83	81	69	93	52
71	100	77	72	64
77	80	87	70	82
23	68	66	95	82
69	89	62	22	91
100	69	36	91	90
28	56	41	6	18
71	10	38	44	41
73	53	86	65	85
9	4	28	17	65
55	74	61	62	99
71	54	78	70	84
37	4	31	2	11
68	55	65	91	85
43	23	50	28	88
83	98	81	94	57
63	55	80	89	87
75	67	19	59	84
66	67	70	97	85
13	28	49	79	6
68	16	64	97	91
25	16	15	44	1
44	16	22	21	33
35	50	42	6	82
13	60	34	21	20
71	32	66	79	57
2	40	17	49	84
71	61	28	62	85
31	14	28	38	45
16	11	49	22	21
12	69	87	52	82
54	75	83	69	72
23	25	50	65	21
47	14	32	29	95
100	77	79	51	90
68	55	69	93	52
13	77	61	74	84
68	65	76	88	18
24	55	53	80	85
75	81	67	95	91
62	56	70	39	91
54	32	58	72	84
43	50	40	11	15
7	9	34	46	18
47	93	39	6	15
25	29	28	41	46
4	28	19	11	44
80	67	72	52	91
71	78	92	62	95
43	35	56	22	20
100	55	77	62	79
18	1	40	65	45
9	74	19	48	8
13	92	48	5	12
4	14	10	19	5
55	60	80	74	56
2	86	48	46	30
31	50	19	56	38
83	74	62	79	57
55	60	56	94	59
100	55	77	78	79
23	37	54	27	19
68	53	61	52	6
9	100	29	49	1
46	28	21	33	30
47	31	5	22	73
73	55	86	15	85
7	68	67	94	76
43	47	10	99	1
1	55	19	11	30
92	16	87	51	96
54	75	83	59	96
55	2	67	59	79
9	47	11	49	21
83	58	59	97	76
100	55	80	99	90
71	100	99	27	65
26	11	8	38	30
63	61	93	99	90
32	16	11	49	18
23	9	25	19	12
77	74	64	94	46
75	92	61	74	88
92	100	87	96	38
77	81	56	52	91
4	25	31	42	60
43	52	15	38	45
54	47	65	56	84
7	54	60	53	93
37	89	19	48	41
47	25	2	27	19
32	40	27	62	18
78	72	62	8	57
100	60	58	94	52
18	68	58	91	90
45	1	4	19	20
75	55	69	58	98
31	81	19	5	12
92	69	62	97	96
13	3	27	22	57
78	80	69	65	90
54	100	16	62	96
29	19	11	46	6
42	69	89	59	84
13	99	64	57	84
43	50	35	74	46
24	72	79	90	73
62	97	96	82	1
4	25	68	49	1
68	60	86	72	62
100	53	93	6	85
100	55	72	15	85
69	16	21	12	24
71	86	62	90	20
63	78	54	97	6
78	32	34	49	38
89	93	48	57	85
6	75	60	82	85
63	42	81	67	76
31	50	19	22	33
68	100	62	65	91
54	53	58	3	52
31	93	76	52	82
45	86	59	90	57
63	75	55	58	19
75	77	76	84	6
55	77	53	93	44
70	49	38	15	33
77	80	89	16	79
80	69	81	65	30
7	50	32	66	21
25	77	61	72	62
14	35	48	8	38
7	95	21	46	20
14	53	17	41	46
57	50	99	90	84
9	34	2	46	20
54	40	65	56	97
63	40	79	51	85
9	34	40	6	45
68	75	66	72	64
35	42	28	48	11
68	31	25	34	12
54	78	60	95	84
4	100	64	97	82
54	5	41	6	45
4	78	66	91	84
2	93	65	95	96
10	35	39	41	12
63	50	86	96	88
80	87	79	88	73
88	89	96	82	73
60	10	94	82	73
50	42	10	79	41
77	86	72	90	46
78	29	99	93	82
55	80	61	62	18
42	34	27	15	41
31	77	58	74	93
77	80	3	97	96
23	26	17	15	38
75	55	77	93	64
68	66	72	93	88
83	69	89	91	52
37	100	72	51	73
23	68	40	36	24
68	42	56	52	90
47	2	8	41	33
20	44	39	6	24
47	37	25	17	45
68	60	99	97	51
7	63	50	29	11
55	83	65	94	12
30	66	87	97	73
26	37	14	62	22
71	67	51	82	33
13	42	80	8	15
54	78	99	62	51
38	37	41	15	33
74	72	94	57	73
47	69	64	59	97
75	10	80	74	73
55	69	93	95	24
69	11	79	84	73
4	80	99	82	91
58	89	62	87	96
60	67	72	65	79
43	37	18	39	20
54	69	65	51	91
92	80	89	58	91
68	67	93	59	90
50	29	3	93	11
100	13	69	72	87
23	54	67	65	70
13	32	3	5	44
68	4	80	57	91
77	98	94	91	85
25	80	98	56	95
68	53	97	90	6
55	61	93	51	82
35	50	11	38	6
71	64	56	38	82
67	27	28	48	15
83	65	76	90	73
71	53	72	99	56
26	32	35	94	18
23	37	13	86	45
54	95	94	91	24
25	42	29	59	18
32	50	58	38	20
71	32	19	48	44
23	47	13	54	22
4	31	51	39	1
7	35	66	27	36
35	40	51	44	20
77	86	95	11	85
23	29	76	41	24
71	56	49	96	84
4	25	16	17	97
31	36	95	49	24
14	60	34	27	22
67	56	94	76	85
29	72	8	39	45
43	34	2	15	20
83	86	16	62	85
24	9	77	44	20
63	100	80	48	96
60	77	62	17	97
4	89	59	97	91
83	81	61	79	52
32	83	28	15	45
63	66	93	62	94
71	83	69	65	90
66	19	65	57	85
43	26	14	8	22
23	43	22	15	20
37	29	27	28	17
69	65	87	76	52
58	3	64	95	51
67	87	97	41	91
