56	8	38	12	41
78	81	69	5	90
7	13	32	77	15
71	29	5	6	46
34	29	74	6	12
67	87	97	84	44
46	3	39	6	44
63	92	37	83	56
26	66	11	6	30
4	42	51	6	18
25	27	36	79	39
23	40	5	57	1
53	3	27	5	21
98	67	74	87	95
84	60	49	91	52
54	58	61	64	79
83	69	62	41	88
63	14	93	95	96
75	86	48	70	82
43	9	13	90	20
53	98	64	87	30
71	54	7	69	90
67	64	94	97	39
9	100	83	90	88
43	29	89	15	20
37	99	64	87	84
25	2	80	19	38
23	29	16	5	12
86	56	70	94	57
31	98	81	93	88
10	3	27	44	84
14	32	42	96	46
7	47	32	34	73
23	53	89	67	87
73	71	58	52	85
75	62	56	97	52
83	62	94	12	73
16	59	11	38	6
13	32	34	29	44
71	68	48	88	73
99	79	5	90	73
78	75	83	66	56
29	93	8	12	6
69	62	56	21	82
60	61	79	96	45
24	61	59	57	73
89	61	58	94	51
25	34	80	49	45
1	75	32	2	24
60	40	65	88	73
48	49	41	79	18
31	100	19	48	24
26	16	39	82	45
60	77	86	58	38
63	55	67	95	59
99	59	41	57	88
78	93	62	16	97
23	54	100	81	84
71	55	70	52	30
7	9	13	8	6
68	14	69	99	74
43	35	34	70	20
9	69	15	46	38
71	26	67	87	95
57	26	72	91	52
55	32	65	94	85
71	98	48	70	88
43	34	2	53	15
26	57	11	44	45
86	28	64	56	82
68	16	49	33	18
10	34	29	17	20
2	40	3	19	85
71	68	53	57	18
66	98	79	91	46
54	69	41	82	73
4	69	86	62	73
60	99	59	76	20
27	19	5	44	52
75	72	16	94	85
4	25	62	12	6
26	71	50	42	44
55	83	66	65	79
42	89	8	41	39
75	42	2	12	30
40	59	38	44	30
78	60	75	72	30
2	5	22	46	6
25	86	11	8	15
1	58	94	91	88
14	10	31	11	5
26	23	48	15	91
54	58	96	88	57
92	70	5	57	85
75	98	61	59	41
43	13	36	88	45
81	99	51	76	30
54	69	87	90	52
74	62	56	84	20
26	89	48	6	20
75	55	53	62	52
23	47	10	36	20
54	92	69	22	52
13	48	8	91	20
54	100	29	72	84
43	20	28	5	45
23	54	13	28	20
71	92	50	57	84
54	62	51	82	20
63	42	61	97	79
19	28	56	8	41
13	32	27	19	85
4	3	22	15	39
26	31	3	39	15
92	72	93	87	56
60	56	70	84	85
4	83	72	97	76
75	35	67	99	93
66	80	16	96	73
43	9	50	49	15
9	40	3	96	20
92	53	89	29	88
24	45	2	27	20
7	9	26	16	18
92	60	78	69	64
4	92	96	52	91
7	31	3	16	59
89	17	94	79	84
54	50	66	67	59
43	37	78	36	22
35	50	27	48	20
43	35	8	44	52
63	14	86	51	73
20	26	34	6	1
71	10	83	77	95
69	72	62	91	6
4	27	19	17	24
23	4	29	49	21
54	55	86	3	64
89	65	95	51	18
78	100	77	86	41
55	83	27	59	51
46	98	74	84	85
43	25	15	33	38
31	5	8	21	30
26	75	66	99	72
68	32	29	16	44
32	66	80	67	99
26	66	64	94	52
26	27	95	11	12
69	74	93	95	70
78	81	80	72	91
63	25	62	96	57
47	31	3	36	65
4	14	15	12	22
4	10	3	12	33
83	69	61	12	85
9	92	53	96	52
60	86	61	56	49
23	47	2	74	15
43	40	19	16	73
63	55	29	61	70
26	17	48	11	59
9	86	59	51	84
100	77	86	87	94
54	75	92	99	59
13	60	61	65	57
25	66	89	74	95
54	60	83	66	86
4	25	87	8	39
74	64	51	84	12
67	89	79	41	90
10	16	19	21	6
73	100	55	87	85
47	77	74	62	56
92	78	25	58	97
81	69	99	72	15
92	35	3	22	30
78	16	41	46	24
4	28	41	6	96
92	67	51	8	90
13	25	16	8	24
100	67	61	19	64
61	93	48	96	52
26	75	81	74	59
78	42	27	19	41
75	83	2	96	82
71	80	40	72	97
7	36	15	33	46
100	62	65	38	90
7	89	11	49	20
92	34	59	94	79
9	59	8	22	33
54	80	94	41	82
77	69	74	87	62
60	67	72	51	52
9	50	5	22	8
10	77	99	93	70
68	77	61	88	20
43	49	39	46	22
78	98	93	65	97
34	29	16	48	15
43	48	38	15	44
66	80	29	74	93
63	81	2	59	97
26	35	34	46	6
78	62	59	51	21
63	75	55	89	45
71	66	58	67	90
54	77	97	96	84
13	34	94	5	15
99	94	76	82	73
81	89	65	95	85
45	25	10	2	30
9	14	29	17	12
60	99	74	39	91
31	56	76	96	91
47	8	21	41	44
68	92	58	87	90
92	25	53	96	57
37	29	98	19	21
45	61	87	84	90
83	69	89	59	39
75	83	69	41	84
30	63	50	3	1
68	86	81	56	1
14	32	19	8	49
30	37	72	39	1
25	55	34	2	33
26	4	29	56	44
13	31	42	58	15
40	17	8	57	1
40	97	38	12	45
31	2	98	27	8
64	56	70	8	88
69	58	93	57	1
78	75	94	22	88
25	2	53	19	15
63	66	67	74	99
75	42	11	49	20
53	58	2	94	91
54	55	74	96	84
9	10	34	8	88
99	28	16	22	44
83	87	76	57	46
14	35	2	5	41
23	25	10	32	21
91	69	56	82	85
43	63	98	53	52
43	35	69	3	1
71	16	38	33	45
31	2	8	79	33
78	55	58	95	1
3	62	41	33	45
37	58	21	44	15
25	60	77	84	57
54	80	98	56	52
23	31	27	5	12
92	55	66	86	48
63	76	49	57	82
43	50	42	32	51
26	100	81	95	91
47	25	40	95	18
54	55	86	80	59
37	40	3	93	17
26	37	27	11	73
14	86	72	94	51
54	31	11	8	49
35	34	55	3	48
68	78	98	56	90
55	77	80	67	84
9	99	17	15	12
83	29	99	64	70
75	92	50	81	80
78	69	58	61	5
67	97	94	33	85
78	80	87	38	73
10	34	29	3	33
9	25	47	74	11
7	48	97	8	22
43	25	31	38	1
9	29	48	36	94
23	37	13	69	38
81	89	48	94	73
42	2	19	39	52
74	59	70	46	85
43	7	63	32	16
37	13	34	80	5
66	67	58	57	91
25	19	36	41	82
50	2	16	22	21
9	66	80	86	52
1	37	31	6	45
68	19	36	5	21
9	16	49	6	45
13	10	72	16	36
9	50	66	3	15
4	50	83	40	20
81	89	27	64	82
67	89	64	5	90
18	37	13	68	30
100	58	72	40	84
43	78	67	72	97
34	2	36	49	76
32	29	3	59	46
100	48	79	91	52
61	93	62	22	91
69	64	95	11	51
100	60	56	94	76
13	34	29	16	91
75	80	67	69	8
71	34	99	51	79
55	60	74	93	96
53	36	94	97	52
71	55	53	3	87
61	93	62	70	6
7	4	77	48	36
23	37	32	72	28
68	31	60	72	64
63	83	99	97	91
100	19	15	38	21
4	29	2	36	38
10	29	98	21	41
14	32	22	88	30
63	60	86	56	57
78	81	94	46	73
29	17	22	6	96
10	19	17	59	30
71	9	13	5	38
78	3	93	51	82
66	58	93	65	36
77	81	3	65	82
43	13	14	40	22
54	28	65	51	90
13	32	58	39	24
47	13	32	100	36
10	80	40	6	46
100	77	67	74	94
32	83	98	52	85
55	10	67	97	76
83	86	70	97	8
37	14	86	8	45
98	81	96	57	90
23	32	29	27	30
31	42	49	44	52
43	98	58	62	82
78	55	80	74	22
6	69	98	91	73
71	55	86	28	82
50	11	70	39	30
60	83	94	51	20
25	14	16	70	33
9	49	15	33	73
73	68	59	70	85
37	34	86	28	6
32	53	3	12	1
68	4	72	79	82
13	31	83	27	16
87	95	96	57	18
23	4	3	8	15
7	2	65	33	30
43	42	29	11	8
14	31	13	48	49
78	80	51	41	52
43	25	76	12	1
50	66	81	96	88
86	59	94	57	12
68	55	98	64	94
34	27	99	5	38
13	31	27	48	33
78	55	31	59	82
43	61	99	79	88
2	40	36	15	52
9	27	79	6	20
75	29	49	5	45
54	78	10	95	94
55	95	94	49	82
4	34	15	33	20
43	7	25	4	19
35	19	49	5	18
7	10	27	16	93
23	50	86	3	27
36	8	5	6	91
54	81	36	51	76
66	99	62	76	73
10	32	50	16	56
54	55	10	87	82
63	77	69	61	21
34	2	15	52	1
43	2	65	11	49
71	55	2	91	85
68	31	99	52	73
66	98	69	89	82
92	56	94	79	11
50	29	70	22	39
31	19	97	49	24
69	3	36	8	6
83	66	58	42	88
37	14	89	49	6
24	2	98	36	20
81	98	72	95	38
71	54	89	87	44
47	32	16	48	46
7	73	31	13	20
35	66	38	41	33
68	54	13	70	82
7	77	98	87	59
92	11	8	38	18
100	94	51	84	91
83	80	16	88	85
82	65	17	84	91
34	40	27	95	12
1	17	87	39	30
7	32	86	38	44
60	83	42	62	97
37	80	89	64	62
55	98	76	84	18
54	14	2	39	46
4	14	37	54	15
4	55	8	12	20
71	60	66	87	33
52	2	3	46	18
9	34	62	49	41
68	75	55	4	79
18	68	70	52	91
43	78	74	79	91
30	57	16	33	1
75	55	50	80	64
92	61	87	62	90
14	93	87	97	85
18	19	64	41	30
68	14	83	72	84
81	58	86	87	88
55	58	72	62	64
42	81	67	99	74
14	2	67	17	44
54	50	61	82	90
4	25	16	48	49
23	19	41	39	85
60	40	61	76	90
63	75	5	96	85
69	86	62	76	57
86	98	3	59	96
66	89	74	58	44
66	61	70	76	39
23	92	5	41	38
54	25	35	22	39
23	20	73	12	24
100	99	15	88	73
86	81	61	65	20
23	14	92	40	22
60	83	56	90	84
35	40	16	70	38
24	9	49	88	1
23	40	3	56	21
77	70	94	96	18
83	89	64	56	24
86	69	65	88	18
60	98	40	94	76
75	60	89	36	96
13	35	31	40	21
68	83	95	49	84
9	31	32	27	57
78	61	72	65	45
7	69	17	22	33
30	2	72	16	18
92	87	36	70	91
7	100	10	40	11
37	5	38	21	30
78	77	89	64	39
55	66	81	93	49
54	89	94	21	73
54	29	5	44	24
7	92	29	16	36
4	13	32	61	1
7	72	95	57	91
6	86	36	12	45
31	66	67	79	90
75	83	74	61	36
7	78	69	51	88
83	8	38	44	6
9	47	34	94	8
100	40	87	97	51
78	13	89	51	84
23	17	11	33	82
20	10	32	38	30
35	16	11	49	91
7	53	61	99	96
26	30	35	97	45
50	8	41	96	45
26	4	7	14	27
80	65	95	90	88
23	10	51	39	21
75	51	79	91	30
35	36	62	12	30
13	2	28	21	6
20	50	29	17	24
9	80	89	64	96
100	72	36	56	94
45	10	94	49	18
60	74	27	52	73
75	77	97	84	88
23	71	25	21	12
54	14	99	82	84
37	13	14	5	21
19	93	22	6	24
83	80	36	94	88
71	98	76	51	22
10	55	29	6	45
23	42	66	8	21
37	56	21	46	18
86	58	62	65	73
43	37	35	86	49
60	36	22	38	46
43	81	65	94	51
60	86	72	17	82
37	77	98	64	79
7	24	3	28	30
23	37	25	21	20
69	74	76	96	52
7	50	98	39	24
47	54	10	40	28
25	10	29	3	17
42	16	17	48	33
100	69	81	70	39
54	92	4	89	56
86	93	87	90	24
71	92	98	2	93
100	86	80	2	93
26	4	13	68	1
72	93	64	95	48
71	7	66	91	90
100	75	28	87	64
43	4	37	27	96
55	80	76	91	1
23	47	78	40	18
37	31	29	6	73
60	28	59	96	82
83	93	96	88	57
24	43	45	22	30
26	4	37	16	49
9	55	83	67	76
10	42	16	51	44
23	34	3	17	87
26	10	98	44	30
47	35	32	96	20
9	67	99	76	73
43	4	34	15	6
7	37	35	50	1
18	25	96	6	33
26	40	11	70	46
26	78	16	11	18
54	60	55	87	73
92	69	53	57	91
58	79	96	90	45
55	34	99	62	82
75	55	58	87	49
63	14	55	59	73
7	10	27	65	1
37	63	32	15	6
53	67	76	8	85
93	87	16	70	76
37	28	22	41	84
7	75	53	95	59
23	14	19	76	39
47	100	61	64	52
71	75	86	90	12
6	81	72	90	73
13	19	36	64	44
53	72	65	96	88
50	34	40	61	49
43	10	61	39	6
31	34	27	46	18
7	37	11	76	24
25	35	86	36	18
14	42	3	36	33
13	51	96	88	79
32	69	40	17	41
14	32	16	17	22
71	63	14	69	81
80	93	62	87	5
47	92	99	64	85
10	98	3	17	18
100	60	86	59	39
7	47	25	17	38
40	95	15	12	18
21	77	41	46	30
68	100	77	53	84
84	47	11	46	20
25	80	89	72	61
68	80	53	86	73
7	34	61	19	8
9	47	10	77	18
53	58	61	94	79
78	31	77	53	80
30	37	4	91	18
13	35	41	46	82
43	75	92	77	72
63	99	87	5	57
33	81	98	90	91
37	10	2	56	15
80	72	65	57	24
78	92	83	21	52
26	11	76	46	20
100	55	86	74	22
78	28	22	44	30
25	14	19	93	44
75	29	67	74	59
55	93	41	91	85
71	43	69	59	57
25	50	65	49	15
4	47	27	44	24
92	60	83	42	99
81	69	72	65	8
7	43	50	34	20
14	92	11	46	18
42	2	27	52	45
43	26	3	79	12
42	40	64	22	6
63	69	62	76	21
47	35	3	40	5
63	68	55	47	56
45	43	14	20	30
23	4	35	27	45
4	83	58	64	95
43	4	14	29	53
54	86	8	57	82
78	58	99	87	24
13	3	49	41	21
25	66	86	69	99
72	93	76	51	18
55	65	95	96	24
4	10	27	96	33
4	83	67	99	97
26	83	53	93	57
23	92	55	66	51
83	53	94	21	84
62	56	64	88	33
14	32	3	74	28
54	60	89	61	95
47	2	58	15	20
26	37	8	15	1
60	53	40	62	51
71	23	80	62	76
34	40	28	33	45
4	9	75	22	1
23	47	86	38	41
55	29	21	6	18
75	69	87	59	36
54	83	69	98	96
43	20	40	12	24
75	78	70	44	85
32	10	36	5	21
69	99	94	11	82
14	19	65	33	1
68	54	98	89	73
7	13	29	59	5
14	34	86	19	36
10	40	8	49	12
13	66	80	81	93
9	86	28	36	39
92	66	62	8	88
100	92	89	93	76
43	37	48	41	20
23	13	79	38	44
26	32	94	5	20
92	13	99	70	79
26	9	4	80	49
78	60	75	48	88
14	95	49	39	44
63	72	17	59	90
63	55	58	96	57
60	80	65	59	88
15	89	21	6	30
4	14	50	95	18
27	76	22	44	1
37	13	27	22	38
37	100	67	65	88
54	75	50	84	85
81	53	98	93	36
78	75	96	57	41
25	34	40	19	33
68	92	4	62	91
25	14	3	59	11
32	80	21	38	30
67	61	64	95	33
65	56	97	52	88
35	58	22	12	24
83	98	89	59	39
9	31	27	28	15
71	69	2	99	85
9	50	22	57	45
32	29	48	51	20
71	53	70	6	73
100	10	32	2	15
63	75	98	2	91
58	62	48	51	91
66	27	28	15	30
55	3	28	16	30
35	40	59	39	45
68	63	47	61	74
34	61	72	56	85
25	10	13	33	12
78	42	28	11	12
26	61	28	21	46
2	36	8	22	12
53	58	86	22	90
68	78	67	59	8
18	70	76	84	88
54	34	39	46	44
78	70	97	39	85
54	60	50	97	52
25	35	59	38	12
92	17	96	57	90
37	10	49	46	57
63	75	67	62	91
43	37	77	3	16
9	4	35	36	46
75	100	60	86	27
80	65	51	96	33
55	81	61	17	97
7	71	32	27	5
92	32	2	40	28
4	10	86	5	24
26	23	31	41	33
4	19	95	49	24
47	42	2	28	90
47	13	22	33	46
29	40	51	38	33
9	25	13	19	41
7	75	49	38	45
26	31	50	42	29
81	93	76	90	45
66	53	86	70	24
26	50	3	94	20
24	50	53	8	1
14	42	74	38	6
46	14	64	12	30
60	66	83	35	65
63	100	50	84	85
53	95	11	51	73
31	49	76	46	45
98	27	5	38	33
35	42	38	33	18
78	92	86	61	82
23	25	49	22	82
20	77	27	12	24
9	100	69	58	65
85	67	74	84	73
71	75	50	53	65
47	50	11	33	44
32	98	16	17	44
35	77	80	67	72
26	43	37	14	24
4	34	16	62	6
9	27	49	38	20
63	55	61	57	90
71	65	94	52	33
9	47	32	74	28
77	8	38	33	22
9	59	49	39	33
7	31	34	41	20
100	99	93	27	79
61	62	48	76	96
23	34	70	15	39
2	67	79	90	85
43	13	32	77	19
71	9	75	69	56
63	100	80	67	15
7	54	10	22	46
47	14	4	25	74
14	35	13	15	33
12	68	66	84	85
14	32	34	3	38
37	77	83	80	97
63	54	89	64	56
54	81	36	52	73
63	83	56	5	73
23	37	29	40	17
7	25	29	2	67
35	34	67	15	6
77	67	93	48	52
35	34	28	17	22
3	11	38	44	85
43	60	69	95	51
23	4	3	17	20
4	37	36	39	21
63	31	66	98	70
26	25	31	66	8
43	4	26	72	21
26	37	31	36	39
43	42	58	44	20
32	72	19	15	12
100	77	95	70	76
78	89	99	94	70
9	78	55	81	53
68	35	83	98	90
20	45	9	61	30
77	99	79	5	84
43	2	19	21	46
71	81	69	62	97
34	3	19	16	87
92	83	87	56	59
23	31	27	8	12
71	75	60	72	95
1	89	59	84	90
57	76	96	91	90
35	42	56	12	18
36	8	22	12	91
68	100	89	61	36
47	2	56	15	45
69	65	95	41	73
9	98	87	95	91
78	32	34	38	22
92	83	53	58	64
78	75	66	69	89
71	13	86	89	62
68	75	66	53	62
12	100	83	91	82
23	14	42	33	82
63	13	34	17	21
24	3	22	46	20
77	2	58	70	85
7	23	74	44	18
75	60	87	96	84
80	59	51	57	20
80	61	70	76	88
63	83	51	79	82
74	62	95	84	90
81	67	93	52	57
24	31	15	12	1
29	53	48	22	33
37	42	29	3	66
25	50	2	96	18
13	29	28	64	49
71	54	70	15	82
75	95	97	88	85
7	47	99	38	1
81	61	64	11	85
91	7	62	88	73
23	43	41	33	96
7	58	61	93	84
7	63	92	81	90
100	35	53	74	72
7	16	39	22	88
71	98	95	41	88
31	50	40	15	52
26	36	38	6	30
55	81	64	97	91
69	87	96	52	41
63	77	87	70	84
66	56	94	91	57
43	32	61	11	8
4	42	40	19	8
1	20	74	33	30
92	100	66	94	6
4	14	81	3	15
9	4	10	92	12
14	69	53	61	85
100	60	72	84	57
60	61	93	6	73
63	77	2	67	91
91	4	41	44	45
4	31	58	17	38
9	35	22	46	39
69	74	56	22	85
92	81	40	61	56
69	86	61	29	87
44	63	5	6	18
23	13	25	27	49
66	81	77	42	56
92	67	93	16	88
14	60	83	87	79
71	60	97	82	52
63	75	93	8	84
23	73	3	19	30
37	36	49	96	6
34	58	70	76	82
92	66	69	67	88
26	62	70	76	52
100	69	38	84	82
74	93	64	56	11
7	14	2	89	20
75	66	95	51	84
26	55	83	65	91
25	42	28	49	18
26	66	80	58	76
63	60	93	95	85
9	17	70	49	39
98	81	87	79	41
75	94	96	88	15
68	80	58	65	51
92	55	98	81	67
43	75	16	48	30
24	14	86	21	20
47	11	39	22	30
56	70	79	51	21
43	75	64	96	88
13	2	80	12	6
63	13	83	81	74
72	5	41	33	24
55	66	2	99	65
23	37	86	8	5
24	9	40	67	45
85	14	8	12	24
12	4	39	33	45
7	77	79	96	57
75	25	66	72	65
71	83	80	86	46
53	58	86	57	88
31	53	28	16	17
13	55	77	94	57
68	69	74	62	41
66	81	86	87	91
100	83	69	12	73
54	55	29	76	84
91	24	62	82	57
7	71	13	19	22
71	60	67	22	84
71	86	16	52	88
23	92	32	11	15
7	24	19	46	33
81	89	99	93	85
47	69	81	87	94
78	69	53	86	20
32	61	65	56	73
63	67	96	88	39
68	75	98	80	28
26	35	2	91	24
4	25	28	39	90
32	60	11	49	18
9	19	79	41	6
71	67	61	40	65
26	9	47	74	11
32	10	74	48	8
78	81	93	87	88
83	61	87	56	41
33	98	93	84	85
12	17	41	46	6
63	98	69	89	87
71	25	32	27	49
23	32	77	3	15
32	10	58	49	45
4	47	70	41	18
68	14	32	25	12
83	80	64	95	88
75	83	81	93	49
69	72	70	88	18
7	26	5	15	45
2	19	5	8	33
45	74	19	46	12
74	36	70	96	84
7	37	42	99	48
7	40	48	39	24
20	60	27	39	1
10	81	74	61	73
23	27	28	22	12
75	10	77	69	97
37	42	48	22	57
71	100	60	89	41
66	86	40	61	84
47	13	50	60	22
9	83	74	87	52
100	80	72	99	27
31	99	62	51	76
2	16	11	22	90
68	63	59	84	73
92	36	11	8	45
66	83	16	64	95
9	72	19	15	44
68	32	86	97	73
42	34	22	46	33
25	29	36	70	15
26	50	27	5	12
47	27	28	17	21
26	10	50	96	18
16	49	21	12	91
46	34	79	44	1
43	23	49	38	24
89	62	76	46	73
68	78	86	74	70
55	65	56	97	33
13	11	49	44	30
50	40	65	11	8
63	80	62	11	96
9	40	70	39	30
4	89	99	87	94
26	9	53	12	44
53	65	76	90	6
13	77	53	94	88
71	54	100	65	88
37	56	22	46	18
9	37	17	41	46
68	31	34	27	38
68	99	93	28	51
78	83	80	65	52
98	72	99	64	90
37	42	98	44	18
71	85	92	23	73
10	50	16	11	20
68	75	55	56	73
58	74	72	59	85
66	67	62	94	15
7	91	25	6	20
10	27	16	97	15
23	75	65	64	95
26	98	86	64	52
60	58	48	76	52
14	42	93	46	45
24	35	11	21	20
75	86	53	17	70
26	13	98	40	27
23	68	80	97	51
71	82	78	90	85
14	25	97	15	41
55	80	67	58	87
9	14	35	93	41
75	80	67	40	87
77	99	56	94	70
43	37	16	36	90
4	77	98	81	88
2	29	95	15	39
23	78	66	98	84
43	4	31	28	88
55	89	94	70	82
13	81	16	38	41
71	83	42	89	93
26	4	99	41	21
26	47	49	21	73
99	49	15	46	30
40	74	8	6	18
87	5	22	12	1
92	98	53	51	20
10	34	2	49	12
54	31	66	58	74
60	34	5	15	46
63	66	98	74	44
58	40	56	76	96
26	13	32	75	40
26	50	34	3	18
26	16	87	21	30
29	98	48	8	44
78	34	3	27	30
26	69	19	49	24
26	68	77	82	90
77	53	97	94	90
7	14	42	5	6
92	94	8	96	91
50	61	36	5	44
34	86	22	46	12
63	81	65	96	12
4	37	2	69	6
9	13	3	46	12
73	16	65	57	84
55	93	65	95	38
7	14	75	17	1
92	13	89	74	96
9	31	55	29	1
37	14	10	9	21
63	100	60	65	1
9	31	68	29	1
63	75	89	82	85
77	95	49	96	85
29	48	79	15	45
31	14	15	6	1
26	65	79	96	52
62	87	76	52	88
17	48	39	6	73
31	53	17	8	39
42	16	19	39	88
7	23	21	6	85
23	2	39	12	57
9	47	19	41	73
75	53	98	93	95
32	34	72	28	22
13	35	34	29	89
42	17	38	96	30
92	40	11	22	1
71	98	72	65	76
71	68	86	69	93
66	99	59	79	12
25	32	19	6	44
10	77	17	8	20
14	100	27	36	44
7	42	16	6	1
26	23	25	8	44
43	69	21	6	38
66	98	86	48	95
25	55	29	3	2
71	68	10	69	89
4	37	19	38	20
47	32	66	8	41
63	75	83	67	73
30	63	81	94	73
30	24	25	60	45
23	42	66	40	16
68	95	59	79	82
32	29	61	36	41
55	83	10	96	84
55	80	58	67	96
43	35	69	46	1
63	68	81	27	52
13	10	34	74	33
23	71	25	2	15
14	42	21	12	30
75	58	99	93	56
55	67	99	97	1
9	81	86	93	57
71	42	86	91	85
10	98	58	67	99
60	87	5	52	91
7	25	50	88	18
37	81	80	95	52
92	64	17	57	82
25	87	95	96	52
4	42	16	11	39
92	83	72	56	84
54	74	87	5	82
78	53	80	99	24
37	13	4	95	15
7	92	39	12	20
20	50	34	33	45
71	68	63	93	33
44	32	3	6	18
47	92	74	97	57
14	35	40	74	33
92	74	27	57	73
78	60	32	69	96
99	70	21	90	84
7	97	39	46	1
63	62	64	94	85
45	93	17	48	30
32	50	41	52	30
23	19	5	12	20
86	61	59	57	52
78	100	65	87	91
73	50	48	8	45
78	80	64	87	12
63	55	79	8	91
4	32	35	83	3
37	14	40	17	76
23	34	36	59	5
100	40	79	52	90
89	17	38	41	22
66	67	87	56	21
40	19	11	41	52
35	40	27	21	91
37	27	79	46	30
54	89	96	6	73
75	50	5	39	20
100	86	99	95	84
43	60	87	70	88
9	40	5	15	79
31	16	48	11	33
89	61	87	62	96
98	99	93	51	12
77	69	19	82	73
10	34	40	21	6
78	35	98	89	99
88	6	78	90	91
68	40	17	39	38
61	87	64	84	33
67	58	65	56	48
37	9	2	41	20
37	98	69	56	95
7	77	61	95	88
26	14	13	35	58
75	53	74	94	49
