75	77	95	57
9	16	12	24
26	92	91	73
14	28	17	76
68	9	58	73
47	2	15	41
75	60	55	70
6	45	46	24
63	60	65	88
55	83	58	52
47	27	93	11
48	64	38	20
26	1	80	30
71	79	88	91
80	53	99	45
14	80	22	39
86	3	99	59
66	59	95	1
71	35	27	22
9	4	38	1
23	43	8	21
81	98	93	1
14	49	46	30
81	53	27	79
40	93	17	44
42	2	67	36
45	37	50	20
51	39	22	20
43	22	33	30
43	3	11	44
68	54	40	62
66	98	62	87
68	92	81	90
63	60	87	91
78	77	61	85
9	98	99	64
31	35	40	45
14	86	61	90
37	27	16	44
54	92	58	99
62	70	79	94
80	56	76	57
92	79	39	88
4	32	17	30
9	35	32	20
80	81	72	52
35	58	16	24
30	4	11	18
54	68	11	51
4	42	15	24
42	86	95	79
75	27	16	28
71	62	87	85
3	27	39	30
75	60	93	94
24	5	8	30
92	93	94	70
69	62	94	85
59	97	22	90
7	27	38	46
7	37	41	1
35	32	48	18
71	77	74	51
4	28	36	22
66	80	64	96
63	53	58	51
34	29	19	49
4	9	50	40
72	74	62	59
71	83	64	88
50	49	12	46
44	66	33	20
42	27	28	21
75	95	76	90
54	77	67	49
53	72	51	82
23	8	49	91
20	13	40	45
31	10	3	89
71	72	8	91
50	17	33	6
4	47	25	49
100	78	89	49
32	35	53	17
63	58	95	51
28	15	44	18
42	5	6	1
47	36	12	1
74	93	87	96
14	83	80	85
25	80	58	74
31	39	84	1
89	58	99	16
77	16	36	49
23	35	83	16
71	100	55	61
13	36	8	52
75	29	3	40
26	4	50	1
66	86	36	76
7	16	38	44
23	50	28	36
26	42	44	91
64	56	51	85
71	60	58	87
26	13	36	6
63	100	57	73
69	89	79	88
63	75	34	69
24	50	46	18
7	45	14	24
10	41	12	6
62	95	88	90
14	93	41	12
78	86	64	97
80	95	70	11
4	99	19	5
35	19	38	39
50	99	79	85
48	36	15	24
90	15	44	6
79	96	84	90
50	16	41	57
100	60	92	59
92	86	65	94
64	56	79	33
18	9	5	20
13	2	19	46
63	67	61	97
13	42	8	49
68	80	67	65
14	77	33	20
9	40	33	44
71	74	61	94
100	81	62	57
13	16	15	6
83	61	90	82
26	4	36	8
54	13	93	65
68	55	86	94
78	69	87	85
43	26	9	6
13	14	29	24
69	98	51	57
31	10	60	41
66	80	67	56
4	98	22	1
4	66	65	97
54	81	69	5
71	63	45	73
4	89	36	33
37	74	19	22
4	55	81	96
25	64	39	6
86	79	51	49
9	28	93	39
40	48	33	30
29	11	5	39
50	53	3	8
83	80	97	57
32	2	28	38
68	60	56	6
47	14	42	46
37	25	49	5
68	92	89	62
23	35	10	53
26	13	15	18
71	77	81	79
25	66	53	99
70	97	90	46
63	60	83	52
74	87	90	45
71	75	91	73
34	40	28	51
26	92	59	52
54	100	72	6
86	58	17	85
30	3	48	45
53	95	76	90
9	40	36	39
75	97	57	12
63	72	48	85
58	65	87	90
34	40	28	36
79	51	52	96
2	5	38	8
55	77	99	91
54	100	86	97
71	100	77	59
69	89	56	57
63	72	70	57
77	61	74	76
63	60	93	73
71	94	51	30
43	80	64	97
14	35	34	97
43	13	65	6
10	99	49	8
31	10	16	6
31	86	49	15
40	96	44	18
4	37	19	62
72	36	56	88
55	67	87	95
60	83	59	96
7	37	87	12
7	64	84	90
4	3	15	45
67	8	96	85
60	61	74	76
9	61	36	20
13	29	19	21
26	9	23	3
92	31	99	62
68	99	79	90
17	11	41	57
30	29	6	1
32	27	38	33
31	55	64	79
9	78	35	34
80	70	8	96
87	21	52	73
78	100	92	89
47	32	28	8
71	68	92	77
74	64	41	52
23	4	31	42
81	3	33	6
42	98	57	84
78	93	94	52
78	69	58	74
1	10	51	45
53	27	48	12
31	95	51	79
40	72	96	82
14	53	56	51
13	27	36	5
31	13	16	36
31	35	51	22
47	3	5	6
31	11	44	20
2	49	46	20
77	98	62	90
42	2	27	94
71	78	87	70
61	62	96	46
75	28	39	44
75	55	64	76
43	14	19	22
43	42	95	5
26	13	41	39
55	93	57	33
43	30	32	20
55	58	61	64
14	41	15	1
66	83	82	73
71	93	62	70
37	50	34	46
55	65	57	85
60	77	93	51
17	59	5	24
2	8	22	15
3	28	48	11
78	72	52	85
99	27	96	52
89	48	59	94
54	78	58	51
2	16	48	33
35	2	17	44
100	53	59	84
4	31	39	1
25	15	44	45
31	48	62	21
25	50	86	30
58	99	64	91
60	66	65	57
75	58	72	82
78	2	48	18
68	92	58	56
26	10	17	46
78	80	88	57
55	62	56	82
31	59	96	57
26	32	42	81
45	38	39	18
23	8	21	20
54	14	2	36
55	93	41	57
3	28	5	15
1	89	90	84
31	42	67	6
98	74	76	91
4	27	8	33
100	93	87	56
9	14	72	39
25	10	13	15
48	5	22	38
67	89	61	52
9	10	35	28
35	74	46	6
23	26	31	49
65	11	91	82
7	26	71	11
43	35	19	1
23	31	14	62
10	72	99	91
47	58	67	52
7	9	94	46
43	4	32	5
4	48	11	15
47	22	46	18
48	21	44	12
23	25	27	38
60	80	58	53
68	54	56	73
100	75	77	52
78	77	58	87
75	66	51	57
98	58	91	82
26	71	5	44
75	86	65	48
54	66	99	74
26	29	36	38
9	92	65	79
99	74	88	84
31	50	36	41
71	92	97	57
63	66	98	61
31	40	16	28
66	86	19	73
4	34	2	22
75	81	52	90
92	98	87	88
83	53	91	82
25	60	90	91
14	55	15	33
100	94	96	84
55	59	56	73
36	49	44	30
63	69	3	65
7	37	12	24
23	86	36	39
98	81	64	52
24	45	3	18
37	31	34	20
40	48	11	33
55	69	2	95
29	48	11	15
31	50	41	18
35	32	41	20
100	83	29	52
47	34	6	88
68	89	95	76
13	10	19	21
54	66	94	52
30	19	15	18
77	67	62	88
81	74	52	85
4	42	16	84
23	35	70	45
95	79	57	91
29	48	41	1
66	98	74	17
31	34	87	5
34	5	21	30
3	38	12	90
71	10	95	96
43	9	40	88
54	68	87	52
92	80	58	96
68	75	25	66
35	93	41	30
78	66	93	79
66	79	84	88
63	60	80	96
25	48	33	1
55	66	97	85
26	23	75	2
9	2	5	12
78	72	70	97
43	42	27	59
78	83	62	90
89	62	88	30
14	83	39	15
53	62	52	85
78	35	64	94
36	51	84	85
89	59	70	84
78	56	76	82
68	67	57	73
68	77	58	8
50	74	62	70
23	47	13	4
85	28	39	30
60	55	52	91
74	64	62	94
92	61	27	76
71	47	77	79
86	98	59	33
47	35	66	33
54	92	98	29
37	13	47	41
3	27	28	15
26	92	60	51
7	37	13	45
100	64	94	90
68	29	49	18
37	80	3	15
1	4	2	20
50	41	88	18
32	10	6	24
23	70	90	73
55	28	64	95
4	35	5	39
61	97	91	45
77	56	96	21
88	15	44	38
54	77	53	8
7	35	5	22
77	53	61	44
7	4	83	40
73	72	93	85
63	100	64	52
9	50	10	32
92	75	84	91
32	65	57	88
58	62	95	88
26	37	25	22
69	62	56	95
65	59	91	85
53	93	79	21
71	65	70	51
35	36	46	85
2	58	38	18
61	65	96	84
98	58	87	59
29	2	19	24
63	87	59	84
95	49	39	41
23	36	5	44
100	92	66	20
7	10	35	12
13	31	21	44
60	98	58	88
4	47	35	44
53	97	90	46
43	40	19	18
81	67	16	85
7	10	19	21
47	31	42	45
25	69	53	70
92	77	21	82
17	51	15	1
26	25	83	40
26	23	10	66
75	95	84	73
25	32	12	24
68	86	62	51
69	16	38	24
26	80	48	38
32	50	2	11
26	86	16	49
37	5	15	38
92	66	62	84
11	5	15	30
75	34	86	93
14	3	5	33
50	11	33	88
31	50	32	6
35	29	89	21
63	75	66	28
59	94	76	18
73	81	82	85
54	87	97	57
54	100	80	72
63	75	51	52
63	54	61	57
98	74	84	46
100	74	11	52
78	69	59	52
73	77	93	85
47	92	74	64
25	17	87	38
80	86	99	88
63	92	47	76
23	25	58	46
37	58	17	41
69	86	81	40
100	98	40	73
18	4	50	1
23	13	15	6
47	13	69	17
7	10	49	20
50	42	44	18
31	36	12	45
55	98	99	52
13	14	35	45
95	56	88	57
75	98	87	97
55	77	83	88
53	98	79	91
81	74	97	73
31	60	67	56
74	49	38	15
68	59	79	96
37	32	29	44
54	77	98	95
72	62	56	76
23	37	7	10
54	60	55	51
23	26	31	38
86	58	69	90
31	34	53	46
13	15	44	24
13	17	36	65
10	61	12	6
7	32	29	49
4	75	28	41
78	87	97	94
75	69	51	24
57	14	88	91
77	58	51	90
74	19	49	44
92	69	89	16
7	31	70	20
13	80	27	6
60	86	52	33
26	3	11	46
4	14	92	40
42	27	8	38
9	29	16	8
55	87	82	90
67	49	33	18
63	35	16	46
62	95	65	39
14	29	41	1
78	53	93	48
4	28	48	20
55	98	87	56
71	100	66	82
100	99	62	82
71	74	62	1
58	59	52	91
92	93	64	70
9	32	2	15
54	81	56	41
3	39	46	6
34	29	95	11
60	61	56	88
89	99	51	30
24	4	57	18
28	5	44	6
60	81	3	97
32	67	59	84
34	38	33	20
68	78	89	99
78	80	64	96
16	48	22	44
26	11	33	1
7	31	21	44
37	63	49	39
9	34	49	12
71	92	100	80
80	69	99	87
55	61	65	1
31	42	6	30
26	28	5	33
37	31	8	45
7	9	27	11
69	67	62	82
26	2	48	6
47	27	46	88
60	34	99	79
4	40	21	33
42	40	58	28
42	77	5	38
43	29	19	22
37	9	19	22
32	34	94	15
98	76	90	20
25	60	29	12
71	65	79	33
71	53	57	30
63	37	97	85
23	36	21	20
25	35	34	36
27	8	41	44
83	62	76	96
80	65	90	91
63	14	32	48
89	56	76	45
23	25	3	65
47	94	51	96
47	48	15	1
83	70	76	57
37	69	33	1
75	72	82	73
63	69	65	73
75	69	99	95
71	78	10	72
4	64	65	76
71	92	83	65
7	37	4	15
100	92	58	94
31	19	33	20
69	79	88	33
23	68	60	96
26	25	28	59
23	11	8	22
13	10	31	21
62	56	97	59
37	42	69	24
23	38	15	1
7	47	31	36
48	36	5	18
42	87	11	46
68	54	65	84
63	83	98	84
55	86	89	96
50	89	17	39
53	69	96	90
9	16	95	46
92	70	96	12
67	61	65	88
13	10	67	18
47	31	11	15
68	25	53	93
25	42	27	36
92	60	29	87
55	51	57	90
63	92	69	89
81	86	84	57
92	55	75	40
40	16	5	1
50	40	5	8
54	100	74	79
75	83	72	52
89	95	94	96
71	16	15	12
29	58	16	38
4	2	28	11
47	99	70	94
14	10	93	36
42	3	27	21
78	79	82	45
14	3	39	30
14	16	15	45
36	11	21	20
40	5	21	46
83	69	97	79
55	83	64	95
32	58	16	18
67	38	88	85
71	68	16	96
63	58	16	85
53	59	51	88
69	89	62	76
83	81	89	91
86	93	96	46
26	54	55	72
63	87	70	41
25	32	40	24
19	49	44	18
3	16	41	1
32	42	46	30
9	40	28	22
9	29	40	24
87	51	84	91
67	61	65	57
54	32	69	65
9	3	16	6
29	93	11	45
7	50	65	11
13	95	8	18
30	32	8	45
40	16	21	24
54	10	27	30
29	27	28	62
25	40	87	44
68	53	29	82
74	87	51	91
66	83	56	12
53	80	91	73
71	14	21	39
32	98	19	39
27	8	21	15
47	9	28	19
92	34	40	21
78	53	27	85
2	19	6	1
37	47	35	40
37	28	8	18
54	63	56	84
78	58	27	62
20	17	41	24
47	13	10	17
4	19	5	6
10	3	16	38
54	55	93	97
34	2	12	6
7	13	17	15
25	50	29	72
47	37	61	41
54	99	52	73
83	53	28	62
14	3	36	24
81	89	65	87
86	98	36	57
25	13	42	39
25	2	16	30
13	32	16	38
70	96	88	73
3	28	79	24
4	27	8	1
68	78	52	44
20	58	91	73
19	21	12	24
26	27	19	21
20	31	42	30
66	80	74	97
75	77	83	94
26	74	65	70
13	3	28	84
27	93	95	96
7	50	99	6
48	17	21	1
31	50	2	88
14	35	10	78
9	86	8	21
43	40	15	1
68	3	27	33
7	14	36	18
54	31	25	20
29	58	33	18
26	9	31	10
83	66	95	84
54	86	80	51
53	65	56	85
9	50	42	2
60	58	51	57
4	95	38	12
65	70	90	73
4	3	16	20
60	74	62	44
71	100	56	94
23	9	3	28
68	2	49	1
80	65	64	73
34	29	5	44
32	36	33	1
23	34	29	49
75	66	95	52
55	98	58	91
86	72	70	90
89	64	51	6
54	92	72	30
4	25	79	24
73	75	44	85
71	78	94	45
78	31	62	56
14	60	62	57
47	55	66	51
23	74	97	82
63	54	9	53
7	14	41	46
80	67	57	44
100	81	99	74
32	3	27	36
75	74	96	57
83	98	96	84
7	42	38	12
9	29	8	22
55	58	79	82
14	2	3	20
63	92	93	95
26	63	42	49
23	54	59	79
55	42	48	21
61	93	79	88
55	86	81	57
7	11	6	46
7	29	22	24
18	34	38	1
71	37	10	3
4	47	13	78
93	59	76	96
3	48	38	1
99	62	70	96
50	2	39	33
78	50	65	97
100	60	66	46
75	60	82	84
31	3	56	41
20	92	90	82
77	72	70	79
9	13	80	11
4	32	36	18
66	56	95	85
61	64	84	24
71	62	82	18
9	31	49	18
92	75	86	62
54	60	88	84
83	58	64	96
71	86	99	33
34	81	28	44
63	55	98	82
92	80	67	96
7	26	54	29
42	48	41	44
63	64	96	73
31	78	40	45
89	87	70	85
47	14	9	36
92	66	65	6
63	80	99	46
54	98	65	85
87	64	8	85
55	81	62	73
9	48	46	18
100	56	59	76
40	99	91	73
9	32	48	64
33	65	91	90
26	49	33	52
61	72	62	94
4	31	42	38
9	34	56	18
45	58	59	85
60	66	93	88
61	62	56	17
71	68	99	91
68	81	59	84
100	83	51	79
14	49	21	33
23	9	26	12
26	32	42	36
98	51	57	30
92	80	98	57
13	10	8	39
23	42	11	39
72	95	97	46
13	32	97	5
47	2	58	28
37	62	64	73
54	69	74	84
54	75	97	84
43	3	41	88
86	87	56	17
43	35	41	18
37	50	34	17
10	42	29	3
43	28	21	91
63	10	76	57
54	75	81	11
26	9	37	41
3	48	49	21
55	89	56	51
18	13	41	20
45	48	8	20
40	94	52	91
9	35	40	3
43	63	38	44
68	13	89	97
99	39	33	45
9	14	19	21
60	93	62	87
47	80	98	82
4	3	5	85
50	97	8	41
83	72	61	64
54	60	94	73
14	67	93	94
17	39	44	46
32	65	62	95
55	40	19	33
53	69	76	18
37	55	72	74
9	48	17	45
23	63	42	12
42	2	11	15
68	78	57	84
88	94	84	52
66	77	34	51
93	65	48	76
32	28	76	45
78	59	84	85
92	83	64	57
63	75	69	58
37	5	46	33
37	13	32	3
34	40	16	45
31	2	11	22
54	55	70	84
31	78	19	44
80	98	99	97
66	83	89	79
31	13	2	19
31	32	42	8
56	70	84	73
68	50	89	95
7	43	11	96
32	3	33	85
78	77	62	70
31	60	59	70
25	40	12	73
83	89	97	24
19	11	38	33
71	69	81	85
9	42	27	16
83	59	97	57
47	34	69	21
32	11	5	91
50	86	59	96
92	53	89	96
77	81	84	73
9	31	38	15
66	72	96	15
4	35	27	18
53	93	56	59
100	53	69	22
99	62	88	45
68	100	99	57
3	27	44	24
63	81	95	76
54	95	51	88
7	50	98	12
31	34	6	52
31	27	28	24
63	62	79	57
71	68	92	84
54	50	89	70
74	93	56	97
31	36	12	1
44	67	82	73
4	31	22	21
63	75	53	51
10	3	90	18
43	71	40	17
78	100	83	88
86	53	74	57
71	98	82	57
54	55	72	70
10	50	49	8
63	80	89	85
61	95	94	52
63	89	82	73
92	66	51	85
17	79	96	85
26	14	35	39
26	47	3	11
55	89	99	82
4	31	32	49
13	10	8	30
66	89	93	56
47	100	46	20
71	63	65	87
29	11	44	33
43	31	55	42
83	61	96	1
83	58	61	64
45	98	87	85
50	99	52	82
26	35	29	3
92	89	64	95
92	89	94	21
71	60	61	94
42	36	22	18
10	58	11	22
75	31	74	90
89	65	59	97
31	50	40	18
26	13	8	22
63	62	65	91
54	87	76	79
60	81	65	79
37	78	93	62
7	63	75	80
43	10	22	33
10	17	11	12
35	41	44	21
78	77	62	57
47	5	12	45
63	55	87	90
25	35	52	20
85	10	42	1
75	83	53	90
37	55	57	85
23	14	17	33
100	69	93	70
23	34	21	33
35	2	36	45
78	77	56	59
34	42	16	33
77	80	67	74
80	67	95	82
75	53	58	65
55	58	99	84
71	54	75	74
26	32	74	38
23	11	94	24
14	40	41	18
63	9	61	52
78	69	86	82
66	39	44	41
24	4	33	18
86	93	56	94
47	29	87	11
100	53	81	84
23	25	76	12
17	15	44	33
47	13	68	22
47	11	8	1
13	49	76	33
68	27	8	39
67	76	96	88
32	5	41	22
43	4	50	10
80	89	74	72
63	25	79	90
68	67	94	8
68	75	69	99
100	58	38	57
40	11	22	45
75	3	41	44
77	98	51	20
7	60	77	87
75	51	88	24
98	97	79	73
29	89	99	52
17	95	38	24
47	55	19	36
50	89	39	1
61	93	64	36
32	29	41	20
92	99	76	15
34	80	98	91
32	36	41	24
35	50	28	5
83	40	65	84
3	64	15	24
9	3	6	18
42	81	79	85
31	16	51	15
63	32	89	61
14	39	96	1
45	74	84	52
53	93	97	88
35	98	27	21
14	42	40	16
47	25	41	1
23	47	38	46
54	60	52	90
26	37	38	22
74	64	95	73
58	61	62	79
55	58	64	70
78	81	61	91
71	75	80	73
55	22	41	12
60	98	74	19
23	25	10	16
31	10	48	22
37	11	12	1
23	10	28	49
77	81	74	41
26	66	53	67
63	93	79	85
7	27	5	46
35	32	49	30
83	2	90	85
71	87	59	97
80	64	94	90
43	47	19	22
31	60	70	85
42	3	49	96
43	19	59	1
3	21	44	82
94	49	39	30
23	14	29	27
69	62	70	79
23	35	3	65
43	2	17	22
82	99	88	84
72	74	84	57
37	31	50	49
92	42	16	22
13	29	69	45
99	61	95	96
35	3	12	30
43	14	35	25
4	66	19	17
71	86	72	94
69	51	91	82
69	97	49	57
55	53	62	79
29	27	49	22
86	74	59	94
81	93	97	52
23	14	76	20
55	28	87	91
63	67	94	88
54	93	91	73
85	92	77	73
83	89	39	88
71	31	62	91
30	41	22	1
78	2	5	39
42	59	70	96
43	24	5	20
2	49	39	1
18	63	12	45
37	11	76	38
7	23	61	41
4	61	72	84
50	81	36	18
68	100	95	57
75	17	38	6
14	19	62	21
37	93	22	38
58	95	70	90
100	10	16	11
34	27	19	30
2	3	81	28
63	75	65	85
23	14	72	12
77	94	79	6
37	34	5	51
66	77	95	6
88	98	90	85
100	99	79	91
78	98	89	62
32	34	2	88
29	3	40	28
61	48	97	94
54	35	99	57
60	53	61	90
69	81	72	79
62	22	15	38
54	69	99	94
4	34	77	46
75	93	49	57
43	14	40	27
14	13	6	18
31	13	3	24
86	80	94	84
68	51	82	85
68	69	72	64
13	34	16	30
50	39	44	41
4	31	29	59
74	56	57	90
47	94	96	85
7	10	93	5
83	86	98	79
55	98	89	11
31	19	46	18
25	38	41	45
90	56	88	91
52	77	82	85
71	50	38	18
47	13	35	36
7	48	22	21
61	87	94	8
50	27	16	36
34	17	15	30
100	98	56	94
84	68	82	90
60	80	94	57
13	34	72	38
13	42	3	5
67	74	76	96
72	64	87	91
68	63	70	44
75	93	28	73
9	97	15	30
37	42	49	39
100	61	76	38
10	35	28	45
88	16	46	18
47	35	12	18
37	50	40	41
13	27	94	15
69	87	57	82
37	27	11	15
66	56	94	96
14	17	62	46
77	80	88	20
85	15	44	20
100	10	21	33
43	32	28	18
25	50	5	38
53	87	82	84
63	83	81	95
31	50	92	30
32	28	22	46
26	78	89	90
4	35	12	24
50	8	33	1
3	17	8	46
54	78	65	96
25	22	38	20
78	61	79	96
63	55	79	88
4	31	50	59
98	64	90	91
29	86	11	18
14	10	5	30
98	93	90	88
7	10	34	6
66	86	67	95
10	65	64	76
74	97	70	20
54	92	80	85
83	61	56	57
100	83	96	84
55	87	79	85
54	83	53	72
77	86	93	38
31	50	3	48
25	14	42	38
75	51	52	88
54	89	94	91
43	97	88	57
99	64	88	90
10	19	28	21
42	98	49	18
75	94	84	57
4	80	16	44
42	36	5	21
94	39	41	45
43	25	34	45
10	19	11	49
7	4	34	15
68	66	98	57
68	100	14	91
47	54	11	20
24	30	39	1
78	99	70	97
68	65	97	96
50	27	5	33
35	21	12	39
43	11	5	38
7	4	11	38
47	35	28	90
10	8	12	20
81	53	80	59
74	64	82	90
23	26	50	48
71	100	62	65
23	13	48	12
92	80	59	90
69	93	21	90
31	10	3	15
54	89	99	73
54	66	81	51
26	43	5	73
80	99	93	73
63	75	53	72
71	65	51	84
63	14	53	51
71	68	80	36
63	74	16	91
7	25	8	22
47	14	35	21
25	13	38	85
25	16	44	30
83	69	86	62
25	17	36	46
68	86	89	62
7	9	32	24
62	95	79	96
10	19	36	18
100	67	89	88
35	50	42	46
83	69	64	57
63	59	95	85
81	62	64	70
54	100	72	91
71	77	70	79
64	56	51	73
69	98	87	88
42	74	62	57
31	72	19	49
9	28	39	84
74	56	95	57
68	83	2	56
75	93	59	18
99	93	65	73
9	32	61	5
45	15	33	1
2	16	36	15
78	55	58	62
78	69	74	24
71	54	67	52
50	86	11	30
92	65	64	84
4	31	49	39
60	70	11	91
7	15	12	90
7	25	76	41
35	40	38	24
43	4	16	1
68	35	82	73
7	9	3	11
47	48	88	1
23	29	27	21
75	32	98	84
36	21	6	88
71	78	72	74
100	59	15	57
35	8	38	84
68	63	55	51
60	80	64	96
26	81	49	45
77	62	79	52
47	2	27	18
34	29	38	33
77	98	2	62
92	89	64	5
9	47	8	44
7	48	17	33
92	83	76	5
80	69	51	82
47	99	87	97
75	55	2	90
37	14	32	11
63	75	48	97
54	61	93	88
83	77	89	52
81	69	62	84
9	47	42	39
78	55	86	56
88	38	46	1
100	50	38	18
7	31	53	15
12	42	44	6
28	8	41	85
26	3	17	8
92	69	65	90
50	27	16	48
60	87	94	91
75	66	93	5
47	13	42	24
37	13	39	84
9	19	49	18
4	48	59	30
19	28	41	24
62	59	49	96
14	10	34	36
10	3	48	91
4	34	3	62
53	80	87	51
47	25	8	41
78	97	51	85
68	92	65	79
10	32	39	12
61	70	94	22
67	87	70	8
95	22	44	46
55	53	3	74
80	86	99	17
59	15	6	41
42	74	94	73
75	70	94	57
4	69	48	33
4	19	48	18
100	62	94	11
24	53	46	1
65	76	79	24
71	51	96	79
68	92	99	88
54	100	83	72
92	72	62	70
31	42	34	2
100	58	8	73
26	28	15	18
42	80	16	39
23	34	28	46
24	87	5	30
92	64	57	20
23	78	65	85
11	8	41	24
2	65	41	44
25	27	5	82
7	100	50	20
14	5	38	1
32	27	36	15
68	92	55	72
27	17	49	18
47	14	22	6
31	10	58	33
68	37	66	84
17	11	38	91
67	93	36	95
9	25	29	19
45	43	12	24
68	80	61	96
43	58	82	85
63	80	99	84
68	60	66	36
37	29	49	12
27	49	39	88
69	67	22	91
35	34	2	16
43	27	17	5
67	99	70	76
92	74	97	57
75	83	74	70
4	40	39	44
27	61	22	18
42	29	48	76
25	3	19	46
35	3	5	45
7	32	93	45
78	100	86	91
98	74	97	73
55	87	8	85
26	96	84	73
31	11	5	33
81	87	96	44
