23	47	14	37	42
71	43	65	94	82
92	55	25	95	51
42	29	41	52	45
60	80	51	82	91
81	80	61	90	1
92	83	27	70	82
71	63	80	70	22
54	66	58	61	96
45	29	17	22	18
37	14	40	8	24
78	86	76	84	85
63	47	93	97	76
54	81	94	15	85
69	81	29	65	94
66	83	67	40	88
83	89	64	70	30
7	100	89	72	90
13	29	36	38	73
75	62	87	70	52
4	35	17	22	46
25	40	48	96	6
47	9	2	28	5
67	58	94	96	57
14	34	62	49	46
68	75	100	93	51
9	25	14	17	21
54	50	69	76	84
75	58	93	82	33
71	80	61	74	99
43	14	34	38	20
43	34	99	38	24
55	98	93	11	51
23	31	27	46	12
42	81	11	21	46
55	56	97	38	85
54	83	93	97	52
9	34	27	6	18
32	42	19	21	84
9	28	5	15	6
92	55	81	61	96
100	60	89	95	97
24	55	98	82	73
61	99	74	95	51
92	77	64	36	76
71	72	70	90	52
25	27	95	11	8
2	40	11	6	18
54	99	93	95	57
63	92	55	80	89
43	54	17	5	41
71	68	55	51	88
14	100	27	39	41
98	99	59	57	12
9	50	16	62	41
13	3	16	15	6
43	4	29	17	95
2	28	16	49	91
92	19	94	97	91
14	35	42	27	20
68	65	64	94	18
7	37	14	31	16
2	3	93	5	39
31	10	3	8	39
31	55	83	74	79
23	56	97	94	59
25	35	17	5	8
54	77	74	52	73
25	19	97	33	45
75	32	97	51	94
61	95	70	51	84
26	25	86	22	6
45	29	99	6	1
55	69	67	76	20
100	75	31	81	93
77	89	59	70	15
85	4	42	22	24
54	92	62	97	57
71	100	31	58	97
14	50	27	19	49
71	55	69	64	49
68	55	34	86	65
23	36	49	21	24
45	31	34	77	30
7	32	28	49	41
77	89	3	84	91
71	75	83	38	85
26	8	41	15	44
78	69	89	36	88
9	98	11	21	41
40	72	41	33	20
4	9	10	77	19
98	70	79	51	76
42	11	38	96	20
71	37	49	15	33
81	80	53	76	57
55	69	58	98	51
62	95	70	79	96
23	45	36	82	30
69	93	59	57	18
35	10	36	22	21
7	4	20	11	18
54	66	93	95	96
69	40	65	94	84
7	47	13	28	12
43	40	19	11	8
72	19	11	22	46
71	47	70	51	57
13	19	15	22	6
54	55	83	97	57
23	86	89	74	51
3	40	28	49	18
4	2	11	21	46
54	68	99	59	85
71	75	32	88	73
80	59	97	57	45
30	24	29	17	18
68	31	83	67	97
58	27	36	6	12
47	48	41	15	18
45	95	49	46	24
26	12	22	6	24
45	25	8	21	20
24	50	15	46	30
37	67	16	12	20
9	92	67	74	76
83	89	99	62	94
100	60	98	65	95
71	43	65	56	70
7	13	39	12	30
71	92	99	94	39
32	2	36	22	30
85	35	66	90	73
4	40	67	36	45
63	77	83	69	59
92	69	81	51	90
31	34	2	38	82
26	68	76	96	82
71	63	51	79	45
100	72	61	95	91
23	48	21	33	84
68	86	2	87	94
13	35	31	22	44
71	68	80	67	59
74	93	87	62	52
75	55	25	95	57
71	89	74	58	11
9	47	2	17	88
10	42	15	90	18
52	75	62	90	85
63	60	53	62	88
92	83	66	61	51
69	94	76	96	52
63	55	77	86	84
10	35	40	61	33
100	78	98	56	57
71	60	99	79	91
3	5	39	21	6
91	67	96	57	73
54	61	93	96	39
63	59	8	57	88
32	29	22	21	18
71	81	99	93	88
71	10	81	80	96
7	50	35	34	99
13	27	28	12	24
25	2	3	44	20
63	100	55	77	53
35	10	32	67	38
43	4	37	57	20
63	17	5	6	46
50	58	48	38	44
9	31	42	67	19
43	47	8	22	45
78	60	80	87	88
66	80	83	74	73
10	80	58	93	96
60	2	67	99	90
31	29	3	41	30
9	34	48	79	20
80	89	61	19	56
75	93	59	82	52
55	77	36	76	96
1	34	42	44	20
66	58	3	91	88
75	53	98	61	36
14	35	31	48	49
43	10	42	95	39
6	13	19	46	24
13	2	41	6	21
45	81	21	39	18
23	50	34	35	38
42	53	89	51	76
81	61	76	91	73
63	81	67	51	88
68	53	89	97	90
9	10	34	41	90
13	92	2	5	30
53	99	64	5	57
47	2	76	39	12
23	7	13	32	21
7	10	99	39	15
37	29	99	16	1
53	61	56	59	94
4	50	2	12	45
57	10	11	44	12
10	34	2	40	16
54	100	77	66	82
63	66	77	62	90
92	72	76	96	91
9	69	87	62	76
68	47	89	61	56
3	36	56	33	44
91	100	72	57	73
72	62	95	51	49
54	75	60	94	21
6	62	59	90	82
63	69	80	65	56
92	100	58	99	64
63	74	99	87	18
31	19	56	49	18
23	9	13	81	8
86	3	5	39	12
50	65	70	96	84
43	4	31	58	24
7	35	60	15	24
63	68	69	62	88
3	48	15	39	30
7	36	87	39	22
26	31	77	17	6
63	60	53	70	24
68	83	98	58	79
13	10	35	22	6
71	37	36	21	6
75	95	59	22	52
82	54	66	57	84
25	40	8	49	33
9	10	29	2	5
31	40	36	5	39
10	34	21	22	85
7	13	48	46	45
37	47	16	49	15
63	53	87	51	88
9	31	78	19	17
98	67	99	79	96
63	100	80	27	59
7	42	65	5	12
66	58	56	70	22
4	32	64	33	30
43	9	16	8	46
63	75	69	58	62
92	83	58	88	33
7	13	31	17	70
20	42	40	16	18
26	43	14	35	24
43	42	16	5	30
23	9	13	16	33
92	89	99	84	52
7	47	5	38	33
68	55	80	40	51
81	86	74	64	79
26	47	27	15	6
77	53	58	80	93
43	7	29	19	30
86	67	59	79	18
63	75	72	48	91
71	83	81	86	93
42	2	72	11	21
4	67	28	39	45
63	42	53	95	76
77	74	59	79	84
69	81	27	93	87
13	14	42	34	19
47	16	38	33	18
68	100	60	76	88
71	63	62	95	85
68	83	53	40	97
43	35	27	36	11
3	27	19	89	46
85	47	34	22	18
100	77	94	96	85
26	53	89	94	85
26	13	66	3	15
13	29	36	38	91
71	80	19	88	90
68	78	3	95	84
100	80	99	59	70
32	42	15	6	52
26	69	89	74	52
20	50	35	56	30
14	59	95	52	90
43	50	29	27	19
68	78	31	94	85
54	92	55	58	97
100	59	70	57	82
71	74	93	76	91
7	32	17	65	15
75	55	69	65	95
71	47	66	95	73
72	64	95	51	52
32	99	15	44	18
34	29	3	15	6
92	100	75	64	88
77	2	64	97	73
98	80	65	94	82
53	56	11	51	96
34	81	19	22	18
37	3	51	39	1
60	80	69	96	52
100	28	19	38	46
86	89	70	79	94
50	40	15	12	20
54	100	58	65	97
75	14	53	99	70
1	54	81	70	85
26	47	39	46	6
54	86	89	74	96
50	27	48	91	1
80	99	93	72	79
83	98	94	91	88
68	37	81	56	52
26	50	48	57	1
63	60	89	96	91
23	1	45	4	20
14	32	40	28	45
30	72	62	64	85
80	3	59	94	90
9	47	42	34	65
7	14	31	49	1
82	32	48	6	18
9	2	17	5	38
65	59	64	62	52
23	43	13	4	45
4	14	75	2	48
68	50	32	15	41
43	9	10	5	18
32	2	40	28	46
24	47	16	21	20
60	58	93	56	12
68	2	29	27	18
43	31	89	48	12
68	78	86	70	57
60	81	65	94	57
23	13	79	44	46
37	10	34	21	1
85	7	93	91	82
43	4	49	38	12
74	94	76	52	84
32	51	15	44	22
92	86	56	70	18
63	87	96	82	57
63	68	99	94	11
20	68	94	96	85
57	71	89	90	85
63	54	53	93	64
4	3	16	15	30
82	53	93	88	85
4	29	36	8	44
43	66	86	80	76
53	93	65	90	57
69	16	64	59	91
53	58	93	79	73
63	65	95	82	85
43	2	29	28	45
68	27	28	19	8
37	32	42	40	44
55	42	89	97	52
24	20	13	10	1
63	92	93	64	84
71	63	42	89	88
7	28	38	46	20
55	35	53	97	96
71	54	13	60	52
71	83	66	76	51
91	89	28	52	85
43	9	35	44	45
32	17	49	39	18
10	35	42	19	51
34	80	87	76	91
75	83	89	72	90
66	89	56	91	57
26	7	17	76	45
71	92	77	17	70
42	3	16	33	44
91	59	76	88	73
71	79	51	82	44
7	31	50	28	8
78	66	98	67	62
54	36	22	46	15
24	47	10	2	45
45	14	29	3	30
9	68	49	38	12
68	66	58	38	84
75	86	58	84	18
3	27	17	44	45
25	32	48	8	46
71	69	72	70	24
54	83	53	59	94
60	72	93	61	56
68	64	51	91	82
31	34	8	15	30
89	61	64	79	76
25	32	31	29	6
25	31	16	11	30
68	92	59	97	22
35	2	29	28	5
75	60	5	91	73
23	50	29	28	21
47	14	81	22	12
61	49	39	46	15
14	32	42	46	1
7	54	13	29	18
29	28	19	62	21
68	100	54	66	58
23	26	10	48	85
7	37	23	99	22
90	47	37	33	44
92	86	96	57	85
4	14	48	41	6
50	3	39	22	45
16	17	5	33	88
32	29	16	36	51
54	77	56	97	46
27	65	59	52	90
45	29	97	8	20
100	83	58	65	96
92	97	70	52	57
100	56	76	49	88
71	63	86	84	46
37	50	29	8	46
43	25	40	36	22
25	35	50	76	41
65	64	97	94	57
75	77	98	64	65
25	32	10	76	20
9	83	86	95	94
47	14	27	19	8
32	17	48	94	30
26	37	25	49	20
13	10	42	32	8
47	10	34	28	24
66	53	59	70	96
23	42	40	5	18
43	2	48	49	30
92	100	58	96	91
54	55	81	67	6
9	14	16	33	24
77	65	59	79	6
3	56	49	46	6
4	25	35	38	88
37	25	14	17	20
63	68	83	58	73
26	14	35	19	39
78	92	14	58	88
44	97	51	82	73
67	19	49	8	45
23	47	7	31	22
32	42	2	3	41
92	81	67	88	73
4	11	5	41	12
100	66	53	93	52
71	63	56	79	5
78	60	27	97	88
35	17	95	39	33
23	43	38	22	44
2	28	15	39	18
63	77	66	17	73
47	2	16	15	91
50	40	3	36	38
7	9	25	49	21
83	29	72	95	90
50	32	34	3	21
50	3	16	65	30
71	78	13	98	58
13	81	87	56	79
78	75	69	99	79
77	98	28	65	94
13	50	61	17	20
68	92	61	96	91
7	13	35	14	94
58	70	79	21	73
13	34	21	41	1
42	89	8	41	46
26	32	27	36	59
2	72	94	79	96
92	53	89	76	73
63	69	53	48	91
68	55	80	2	57
94	5	22	33	18
68	55	39	52	90
75	65	76	90	33
60	69	87	95	85
