89	79	85
63	14	34
54	31	38
4	19	46
92	77	15
99	36	17
86	58	79
27	94	20
9	28	95
50	56	88
4	25	41
95	59	79
71	69	88
54	97	88
42	36	24
41	15	45
100	69	99
68	77	99
96	38	85
3	27	52
47	81	11
89	36	17
70	8	15
61	36	6
10	5	1
25	29	18
77	39	73
66	40	79
42	76	39
43	17	11
47	3	12
34	19	36
83	98	99
78	21	15
68	93	65
7	48	51
23	55	90
9	37	64
77	81	83
35	10	5
83	77	41
89	65	94
68	72	57
83	61	62
68	87	91
71	29	73
5	44	30
9	17	38
80	72	61
48	96	85
48	11	33
27	46	30
80	74	96
80	62	44
54	81	95
71	68	97
47	48	1
7	56	22
7	23	41
47	35	55
80	74	95
19	48	8
68	47	88
43	29	2
74	87	52
93	51	20
100	5	20
58	27	15
26	23	13
54	77	62
87	65	12
35	49	18
9	25	65
36	8	38
63	55	82
61	65	57
81	93	59
31	27	1
10	50	27
23	76	39
100	39	22
25	32	76
32	86	57
68	83	85
66	48	11
30	63	73
60	69	82
83	74	73
92	77	99
100	67	82
78	92	52
83	77	87
4	36	1
29	44	18
29	81	12
37	99	22
10	46	1
60	57	12
69	74	52
2	38	1
19	48	17
3	12	20
71	60	80
98	62	76
26	42	40
92	39	44
32	2	44
63	77	91
77	27	94
25	17	5
75	66	53
55	51	82
35	50	22
4	12	52
23	68	8
78	83	36
36	8	30
81	61	85
36	88	20
31	69	41
83	2	56
49	44	45
37	44	18
25	2	22
68	63	69
71	83	38
69	51	33
30	14	18
55	53	51
78	35	15
37	4	83
59	57	6
26	4	33
63	53	73
13	46	18
10	42	12
62	39	84
2	19	8
97	70	79
71	58	36
35	15	33
31	11	85
9	34	24
32	51	82
17	49	6
47	62	85
64	21	82
16	76	39
22	46	52
47	3	1
2	41	15
80	28	64
20	21	1
92	86	61
63	62	52
79	12	20
53	74	82
53	74	65
71	3	24
74	61	93
35	98	84
71	36	79
69	94	38
20	49	30
37	48	21
53	80	85
20	25	1
53	46	24
43	65	59
26	8	38
32	94	82
16	36	24
67	99	62
50	53	89
19	49	91
71	69	86
100	51	57
26	47	41
42	3	84
35	22	1
11	82	73
19	15	1
76	96	73
75	25	52
89	17	79
81	44	33
75	93	65
100	29	59
63	31	52
47	42	44
87	22	38
53	90	6
63	81	69
81	59	88
35	67	15
43	32	28
34	29	45
43	5	51
15	41	24
78	64	76
68	14	34
68	63	79
13	35	30
10	35	11
25	51	24
32	70	90
42	5	51
35	50	27
75	53	61
78	86	94
78	57	84
80	53	74
27	59	52
4	32	38
40	16	38
26	35	2
7	29	20
31	28	21
31	48	21
43	93	62
78	59	52
69	62	91
80	93	59
19	28	52
26	84	91
67	61	18
3	97	91
75	87	57
4	6	46
74	97	45
73	27	20
40	8	21
7	58	21
35	80	33
14	28	16
2	72	93
86	99	90
63	50	8
67	90	73
97	38	20
14	3	33
50	12	45
63	32	69
49	39	41
3	39	45
93	88	91
78	35	98
89	51	52
19	65	44
29	58	90
14	11	5
100	92	87
75	35	46
92	35	80
47	2	44
58	19	85
66	67	62
76	82	44
50	16	15
23	16	49
92	100	90
9	83	19
14	25	79
58	72	96
63	25	90
31	29	5
22	46	24
11	38	22
98	65	84
43	54	86
78	77	93
40	36	8
18	11	24
93	70	52
7	31	11
47	31	8
25	42	8
32	81	93
13	3	6
14	96	33
98	94	96
37	86	89
28	49	41
81	28	73
80	19	15
54	100	92
83	98	62
31	49	1
34	42	12
13	40	17
86	64	91
100	86	88
31	32	36
47	74	30
23	44	18
87	96	82
13	10	75
50	77	51
93	82	30
79	33	30
34	22	44
70	21	15
95	15	73
26	43	24
74	76	91
75	83	93
65	94	21
35	32	20
28	49	12
83	52	85
10	64	52
78	62	76
59	79	57
78	50	34
47	19	5
40	21	44
68	51	91
48	70	22
67	89	70
66	58	82
13	3	99
100	52	1
25	40	22
43	25	49
86	67	62
65	22	88
50	39	88
63	32	61
53	82	24
75	80	96
61	93	59
60	67	40
7	53	94
63	70	82
43	86	89
2	5	38
37	48	70
67	5	57
2	3	6
14	13	19
40	62	96
37	39	41
75	79	88
55	32	57
92	60	94
65	96	82
35	80	56
13	39	57
49	12	84
63	100	51
58	87	79
63	69	76
13	28	15
69	84	30
35	36	41
56	39	1
7	78	74
53	29	72
68	89	87
29	38	46
29	8	46
66	81	93
60	80	90
66	36	90
23	3	65
27	28	72
25	75	28
55	34	87
7	19	6
78	22	85
34	62	96
10	3	18
14	11	8
80	62	11
92	40	6
29	70	82
26	32	16
67	11	30
38	12	1
14	22	44
17	33	1
14	65	39
58	17	84
42	22	24
83	97	1
29	19	38
26	35	22
55	52	57
29	64	82
64	57	73
35	67	33
7	41	45
29	99	30
18	27	45
89	96	73
3	74	84
11	22	30
83	64	82
67	93	33
2	27	48
16	48	38
37	49	46
86	53	19
17	49	39
69	79	73
66	80	57
71	66	57
69	86	44
34	58	28
53	94	46
23	13	56
4	62	85
67	99	79
23	26	97
6	44	24
75	55	81
69	29	85
71	76	57
73	55	85
10	36	12
69	64	85
37	72	99
81	58	69
67	15	45
100	62	82
71	97	76
9	51	41
10	77	91
35	89	15
14	22	24
3	22	20
23	93	30
66	74	88
50	41	24
87	39	73
16	11	46
66	64	73
7	23	42
10	19	49
43	99	11
26	4	27
74	93	96
32	96	20
63	70	96
10	50	21
60	53	51
20	78	73
9	62	56
83	74	79
3	16	46
86	81	45
78	87	94
59	6	24
86	97	94
54	100	42
13	16	39
28	38	20
66	59	94
2	49	15
1	41	30
71	88	44
75	14	61
32	42	87
66	62	59
25	67	28
14	10	1
81	64	8
19	17	39
23	6	84
74	52	46
94	70	90
54	47	76
89	39	18
10	69	88
86	64	45
27	6	44
48	12	44
59	88	91
4	13	36
37	40	38
78	39	20
37	31	20
78	95	82
47	16	85
2	94	90
23	48	46
35	5	46
7	8	1
81	52	1
9	60	58
75	60	86
71	28	20
59	94	84
100	97	30
49	22	45
10	64	51
9	32	94
100	56	91
6	44	1
27	61	22
99	22	84
77	69	84
86	40	57
73	95	85
26	100	61
37	94	18
11	8	21
13	35	2
40	8	18
19	57	90
25	56	84
35	79	22
16	79	20
100	53	73
3	74	91
53	65	97
63	16	56
60	27	90
42	5	15
4	50	38
100	83	51
55	34	21
5	41	24
71	67	56
37	50	49
28	22	21
48	5	39
23	17	15
10	80	81
43	16	41
43	7	68
3	97	20
37	16	18
42	56	38
47	58	39
26	74	91
92	65	12
63	25	27
92	58	87
7	14	29
98	61	91
83	53	91
27	39	24
29	44	24
8	21	90
79	82	84
31	16	1
65	48	76
4	36	21
18	36	20
34	67	51
27	19	91
35	99	94
47	100	59
23	25	39
92	86	94
54	60	52
83	99	76
4	2	19
27	36	73
27	8	6
63	65	70
80	98	93
13	100	28
21	6	18
23	87	90
16	96	44
31	66	36
69	80	38
92	55	90
51	84	73
11	15	82
50	42	27
35	69	3
68	59	96
100	58	84
83	80	74
23	40	33
26	89	56
47	25	6
63	99	56
53	64	91
75	67	16
72	36	73
93	90	44
55	97	85
16	8	79
4	35	12
68	32	19
49	15	6
25	11	20
34	33	91
55	98	76
13	11	33
41	6	12
62	59	82
63	68	90
55	49	6
69	67	3
9	68	28
13	12	24
75	99	46
61	96	90
81	72	94
2	72	39
32	15	20
30	48	20
41	52	84
71	55	45
63	98	95
93	95	96
54	61	36
23	77	85
42	8	41
23	83	20
59	76	82
26	13	36
71	63	68
54	92	61
9	64	12
55	66	89
4	53	88
60	99	76
63	92	29
92	79	85
100	99	59
74	6	1
26	10	96
71	88	90
70	38	90
55	34	11
23	94	79
37	99	33
90	6	1
47	77	8
60	67	52
92	22	91
55	95	84
75	100	91
28	16	87
55	81	76
40	70	1
4	36	22
100	49	24
13	34	12
89	79	57
75	74	30
92	17	70
71	47	25
13	98	36
31	80	96
74	76	85
26	4	49
32	49	12
54	58	70
26	55	53
47	21	18
83	56	91
26	78	81
14	42	56
10	34	2
92	59	88
4	17	41
100	2	48
64	97	79
26	9	3
54	53	52
55	98	57
61	72	97
9	40	41
42	83	11
9	88	85
42	36	44
55	77	76
81	56	76
89	90	6
7	34	77
63	9	98
2	27	62
37	35	5
23	16	30
63	42	81
93	41	24
96	90	52
34	3	44
7	13	20
37	14	1
77	79	51
23	87	11
77	56	38
60	29	99
83	87	17
23	64	73
54	86	67
43	16	12
48	22	15
89	99	30
10	67	88
100	58	93
35	72	84
63	25	19
32	33	18
55	84	30
51	96	79
9	11	39
78	65	36
60	98	87
43	4	64
10	53	90
72	65	57
39	44	1
13	79	20
36	88	84
42	36	33
55	97	96
23	36	44
83	87	52
68	27	45
75	60	91
75	98	99
7	60	62
9	13	28
97	84	88
26	25	15
34	49	12
29	16	20
31	80	45
78	70	96
7	13	17
54	69	82
14	55	74
4	31	27
48	17	20
19	97	39
9	32	20
66	93	64
100	90	73
83	94	90
3	41	33
14	10	50
5	21	39
63	69	52
14	3	93
26	32	8
26	40	96
63	52	24
7	68	100
68	17	94
69	19	17
2	39	20
63	86	82
63	58	93
69	87	88
54	93	88
9	98	41
47	8	44
37	48	45
68	89	90
54	72	93
71	75	32
47	40	11
67	48	97
99	64	73
43	42	45
99	94	91
72	70	73
40	72	1
61	33	24
92	61	62
78	66	33
9	31	19
25	72	56
92	77	74
61	59	82
10	99	24
70	84	33
14	22	46
72	41	57
55	58	52
40	22	41
7	26	41
7	40	12
75	98	56
23	87	45
29	80	33
83	79	49
7	58	17
60	86	64
40	5	1
61	82	30
71	74	57
60	48	1
99	93	84
64	97	38
23	25	42
32	67	79
87	52	91
67	88	57
17	11	21
40	49	39
86	65	51
86	12	33
34	29	97
10	11	46
87	94	8
60	51	38
89	36	18
47	78	34
43	38	85
86	89	94
37	2	36
71	95	33
92	76	91
3	90	24
62	15	1
59	41	1
23	69	8
47	27	16
47	28	45
81	64	20
77	87	59
92	55	84
11	22	1
13	17	97
63	15	1
63	66	62
85	47	20
26	31	1
37	35	48
7	5	20
60	89	57
63	16	91
7	4	24
14	29	58
10	27	12
66	72	59
66	53	91
68	74	95
71	80	56
32	81	61
64	65	18
54	50	91
100	42	51
75	89	59
40	27	36
78	28	48
100	70	85
10	76	82
59	76	33
75	74	64
47	2	12
63	100	13
37	33	91
71	9	92
42	39	45
78	55	83
82	44	18
77	99	52
7	10	39
25	31	11
67	74	65
71	76	96
68	74	57
47	66	28
67	36	15
55	81	51
71	66	84
66	67	87
39	52	24
77	83	88
75	78	69
68	37	81
77	80	62
14	17	22
75	99	12
37	50	17
86	80	67
95	79	57
61	62	48
75	34	93
98	53	88
100	55	73
60	3	19
81	62	97
95	76	5
75	60	67
25	100	46
85	9	18
29	27	19
4	80	30
75	28	97
26	68	45
79	22	6
37	27	22
40	36	44
87	8	15
13	28	19
60	70	90
98	94	52
4	29	90
7	49	18
87	52	18
54	34	48
54	57	30
100	77	84
58	27	51
7	36	21
2	6	20
7	13	73
32	29	16
37	50	8
55	96	52
28	49	38
86	90	85
20	40	24
80	57	82
80	65	1
14	92	42
53	76	44
92	78	51
100	72	62
83	87	48
35	95	46
75	2	76
32	36	11
60	89	97
26	23	20
75	98	53
100	65	97
54	51	84
3	74	46
92	12	73
4	87	6
93	59	51
26	60	94
35	93	91
50	42	16
23	7	21
43	25	20
69	56	94
74	91	85
25	29	84
28	33	45
34	27	11
77	95	76
7	40	38
66	59	51
47	53	70
4	14	3
92	74	94
23	42	46
61	88	73
66	70	91
68	61	94
14	62	90
89	93	57
63	36	73
40	65	18
13	5	52
26	42	5
54	42	2
63	46	44
10	12	24
9	19	36
27	88	91
41	33	96
4	25	15
31	36	95
9	40	22
22	21	44
9	100	10
10	77	80
80	79	15
42	97	6
53	76	51
3	11	49
35	29	19
74	95	18
42	2	36
77	61	57
66	64	52
47	50	49
27	41	12
100	16	33
34	6	82
100	25	87
54	98	64
29	8	21
7	47	8
14	86	40
16	17	44
67	58	96
72	74	79
98	53	95
68	97	79
67	84	88
50	69	15
42	34	30
75	40	27
68	99	90
25	42	34
23	34	97
13	10	17
23	13	41
50	2	27
10	97	79
71	28	70
26	94	46
4	66	87
78	74	39
7	67	39
35	48	33
54	96	44
7	69	16
92	86	69
66	17	38
75	88	85
48	52	1
54	94	70
51	96	90
47	78	81
54	68	97
62	49	46
69	27	33
47	17	24
35	97	41
66	64	12
71	86	93
94	57	85
69	29	61
26	13	10
100	81	99
77	58	51
86	64	96
26	48	18
50	15	12
98	51	49
92	41	52
9	27	73
31	66	93
63	100	94
68	54	8
63	29	16
43	50	41
70	84	73
37	95	41
80	76	39
66	21	52
80	16	5
23	31	97
32	77	38
75	59	84
69	51	96
81	2	73
60	77	80
54	99	70
74	99	64
32	11	49
47	2	20
32	16	39
79	22	85
27	64	24
71	50	11
71	53	51
17	41	24
7	79	21
100	60	66
64	41	57
88	46	18
3	72	90
83	96	39
9	36	6
100	44	18
71	31	45
43	47	73
53	40	5
47	65	73
40	57	52
56	59	73
10	2	30
23	25	35
63	60	59
74	87	65
81	62	95
66	86	74
58	76	84
92	55	98
10	65	38
92	34	38
7	32	66
45	41	24
66	98	93
68	58	89
29	41	24
47	13	41
7	38	45
43	2	90
56	70	59
92	95	70
71	37	21
99	70	20
89	84	52
2	40	24
10	81	91
71	41	20
66	11	22
78	87	65
40	72	15
100	67	56
83	67	39
67	89	76
31	22	84
25	10	72
54	99	16
95	59	45
19	46	90
74	59	97
29	67	8
8	22	12
4	42	48
53	89	57
99	96	90
25	17	1
77	58	11
26	50	5
31	39	41
80	86	87
65	59	52
26	43	18
42	17	46
22	12	33
9	47	39
40	17	24
78	2	57
64	17	94
78	100	82
71	55	81
16	38	1
69	16	5
71	2	6
68	55	82
23	26	1
100	95	85
27	94	15
74	49	88
43	37	5
98	40	16
53	89	85
81	3	88
30	83	1
55	56	96
43	55	28
32	48	73
8	76	44
74	41	90
55	83	56
23	8	45
75	27	11
4	59	90
26	5	90
54	16	76
80	40	19
67	97	96
3	17	41
68	66	85
69	98	49
34	57	30
14	77	45
77	86	53
72	62	57
100	59	24
35	50	38
86	87	90
40	6	45
68	92	82
4	25	75
63	84	88
40	19	30
3	58	15
100	93	59
92	97	91
4	25	46
14	49	41
13	42	39
47	32	20
50	81	11
58	72	95
78	100	66
4	47	20
71	27	94
69	65	33
98	17	57
69	74	93
100	57	20
92	17	24
64	59	76
17	52	85
9	69	97
23	3	15
14	19	85
67	56	76
9	81	72
4	44	1
71	48	33
63	69	40
81	87	5
70	22	24
81	82	24
26	36	11
54	14	67
2	29	41
67	93	91
48	21	46
83	3	74
93	51	39
100	69	89
63	74	79
77	53	66
60	97	84
14	81	59
32	40	38
86	65	90
31	75	6
3	5	45
59	5	18
81	91	82
61	87	44
7	37	22
43	5	45
78	60	88
53	52	90
25	49	82
99	93	82
26	58	39
5	38	21
71	100	66
10	46	30
75	36	96
71	49	6
48	33	1
4	13	59
13	11	44
35	58	62
10	27	16
13	70	94
34	38	18
58	36	52
77	56	79
5	8	20
9	29	40
75	19	44
97	91	57
71	3	33
68	83	39
86	89	5
13	21	96
14	5	46
53	89	59
42	8	91
66	77	90
19	70	46
89	82	57
8	15	88
80	62	36
26	76	33
23	86	3
26	31	46
79	96	57
91	46	24
71	90	85
27	39	46
31	5	30
78	2	95
47	9	1
9	89	91
26	34	44
31	13	92
10	99	45
31	62	24
81	56	30
48	5	44
28	6	24
7	50	81
40	49	8
26	3	58
68	33	30
25	10	78
60	61	56
50	36	30
31	10	2
26	28	39
35	80	82
31	13	27
66	40	48
24	52	88
65	88	20
81	3	73
58	51	91
35	38	88
16	41	39
50	38	73
71	43	73
25	55	2
86	15	44
11	91	30
77	62	59
71	38	44
21	33	90
55	64	49
7	9	17
87	59	65
9	99	18
63	92	8
87	88	84
63	56	96
72	59	73
69	91	1
35	69	84
63	50	2
16	49	21
54	80	79
54	86	93
78	28	51
25	29	45
29	36	65
55	89	38
74	36	24
81	87	52
9	32	16
9	41	39
43	75	85
92	56	88
37	46	88
75	67	46
93	76	8
7	6	30
55	59	52
16	15	39
37	12	20
7	43	11
100	61	90
13	95	59
54	13	24
86	19	59
32	67	56
69	80	65
3	94	30
19	95	82
68	83	80
32	44	24
35	34	40
78	58	56
3	19	96
42	93	64
4	84	91
34	69	12
60	11	96
27	76	21
37	35	27
9	36	33
39	33	73
4	81	88
13	90	88
31	67	51
43	39	73
35	34	11
89	64	48
16	12	1
45	98	20
80	62	90
71	83	93
23	19	11
31	98	89
65	64	44
15	44	1
55	87	70
71	74	94
43	4	89
31	16	33
47	12	33
4	77	53
37	34	99
43	40	48
25	50	5
99	95	84
50	53	64
9	62	79
98	86	5
77	62	1
35	38	22
37	27	30
4	2	65
4	60	89
77	72	20
7	63	41
53	82	90
43	14	28
54	86	99
99	28	36
9	65	59
7	50	18
14	49	39
37	25	15
9	89	48
48	64	11
31	87	39
3	22	46
53	56	84
92	72	94
77	81	85
56	94	96
68	64	94
100	81	17
42	61	45
60	58	64
47	12	46
37	48	18
73	33	24
85	27	30
92	66	58
47	40	30
40	88	90
4	17	24
66	99	79
63	50	70
9	36	8
71	32	65
68	3	64
63	99	51
54	93	73
87	59	8
34	72	20
19	76	15
89	56	85
55	81	96
43	100	86
71	98	70
30	10	1
60	80	96
60	72	19
5	21	88
86	72	19
74	87	91
99	72	15
66	86	67
70	88	73
9	41	20
7	31	79
68	63	77
63	96	12
43	16	82
32	15	24
54	100	86
42	79	24
69	28	38
68	34	18
71	60	93
78	62	85
100	78	85
55	66	35
60	65	96
10	36	1
68	92	99
83	2	1
40	48	91
14	100	11
3	46	33
92	57	20
48	11	44
69	61	95
31	34	1
23	75	92
100	87	88
50	66	20
55	11	51
23	10	17
83	19	28
10	53	15
68	100	70
55	22	6
37	83	27
78	10	21
89	51	91
54	14	41
62	95	76
63	64	52
80	56	96
47	25	39
61	28	49
50	86	64
78	48	39
53	97	94
54	10	21
7	5	24
61	62	57
54	74	97
58	16	51
16	82	90
35	28	44
63	78	76
7	47	65
98	74	93
47	3	58
63	89	62
4	10	15
26	62	90
13	34	99
54	13	74
67	48	96
55	89	28
68	90	73
27	49	51
100	70	15
9	31	14
31	33	90
81	49	88
74	93	95
23	19	6
66	62	90
4	36	18
61	19	94
68	9	67
81	15	73
20	32	18
77	62	57
89	93	82
17	5	12
29	72	39
26	71	17
26	67	87
93	51	90
78	32	45
2	93	17
7	37	34
7	74	16
29	5	73
29	36	62
60	94	90
28	41	20
43	80	46
7	35	17
30	44	24
100	80	59
94	38	12
66	64	6
27	87	51
75	60	51
43	90	57
75	59	76
31	78	39
23	43	99
62	87	8
78	55	80
14	55	2
19	59	51
11	5	52
58	61	70
97	41	57
53	91	1
23	25	90
75	52	73
32	27	85
13	89	11
25	32	18
36	22	57
31	19	65
98	93	82
28	5	30
10	34	5
60	89	51
26	75	12
9	38	44
42	59	41
16	8	85
71	55	84
53	27	24
68	81	90
42	99	73
25	48	41
35	8	24
9	65	24
23	39	21
55	16	85
7	52	18
47	9	44
79	76	39
9	66	8
65	11	84
55	66	85
22	12	1
63	21	18
3	94	33
2	8	12
55	89	76
32	16	38
5	39	24
43	28	64
77	79	88
31	64	90
10	48	46
37	62	52
67	93	30
34	69	72
80	99	22
47	14	40
63	66	65
99	64	76
72	62	94
19	49	41
47	35	65
78	40	74
23	92	64
69	89	56
7	47	10
25	3	33
29	39	1
25	89	20
3	22	33
43	36	17
71	89	82
71	75	59
13	60	22
81	38	20
26	50	16
54	55	74
67	87	84
69	72	18
74	64	90
50	80	59
47	100	73
72	21	38
100	67	91
35	67	84
55	51	84
71	66	73
89	99	88
67	72	30
55	53	41
93	79	33
77	61	52
81	67	53
53	84	6
54	61	52
37	13	34
68	32	46
26	93	8
77	34	89
87	97	15
27	11	38
43	32	44
71	53	61
71	63	50
98	8	88
29	61	18
14	8	45
78	65	88
53	90	91
43	48	22
26	100	86
71	84	82
31	35	15
100	28	48
98	70	84
96	82	52
72	95	57
86	58	52
47	32	94
77	72	91
43	50	29
7	80	93
75	99	21
26	46	20
55	59	70
71	72	52
38	39	20
58	74	73
23	7	50
75	42	80
14	38	41
59	21	41
90	57	91
14	39	82
10	42	1
100	98	72
63	78	97
83	69	80
56	41	12
78	66	90
64	56	84
74	70	73
4	2	36
98	56	82
27	19	79
23	53	64
58	90	91
75	65	51
10	89	56
14	32	44
7	29	72
54	80	90
37	65	8
26	13	22
13	14	8
68	22	85
89	28	17
37	59	41
34	65	84
77	99	28
98	86	95
89	94	57
71	63	78
23	38	20
31	59	97
22	91	90
47	92	73
13	77	59
66	81	30
14	99	84
86	99	57
77	19	70
47	50	69
54	21	33
87	82	46
7	35	90
68	88	30
100	35	94
61	74	88
27	11	33
10	28	41
26	5	44
64	62	94
86	53	99
16	22	45
69	39	30
30	78	20
2	72	79
32	40	90
67	8	12
65	84	24
31	42	72
37	40	36
92	67	70
23	35	32
54	55	48
92	66	39
83	86	51
43	34	21
42	29	67
59	70	1
69	86	99
14	49	22
92	60	53
31	13	5
20	9	45
60	61	70
71	63	4
4	60	45
55	39	88
7	77	12
14	33	1
78	59	24
48	94	97
47	5	45
54	65	76
89	72	79
54	10	17
25	2	53
27	11	46
71	10	96
43	31	64
32	12	90
54	36	5
51	90	30
71	87	30
7	36	11
14	17	44
54	42	46
54	63	95
13	3	15
9	50	46
66	98	72
23	92	77
37	47	66
58	88	18
56	96	82
63	19	38
43	54	59
7	81	57
74	28	11
16	21	41
58	99	15
70	96	44
51	21	45
8	38	20
80	56	33
81	95	91
38	88	18
25	61	79
75	41	44
23	78	67
16	97	49
93	70	82
29	51	79
3	16	21
86	58	81
34	61	1
68	60	84
72	5	45
83	67	74
55	80	38
80	39	38
43	5	39
89	16	21
83	89	6
14	50	29
47	68	21
35	90	91
47	75	67
55	83	52
50	3	48
100	38	12
53	46	20
27	96	6
37	38	90
25	11	1
55	36	51
100	86	84
47	31	96
100	77	74
66	86	52
96	39	85
30	10	20
16	59	56
14	19	6
63	78	58
78	83	76
100	81	36
27	36	12
31	77	2
60	59	91
43	60	81
66	98	77
75	89	49
47	13	50
26	28	24
67	74	6
23	28	36
31	50	20
4	98	44
71	77	86
63	87	94
10	16	73
69	56	84
47	97	91
77	29	30
14	42	18
37	60	15
54	42	27
97	88	45
23	52	30
94	79	52
19	79	21
92	98	28
40	39	18
71	2	82
55	87	79
100	92	96
32	49	8
83	58	94
13	14	21
81	53	87
37	29	64
80	89	64
86	11	73
13	19	21
39	33	15
86	72	70
26	92	86
26	35	27
28	39	24
92	60	2
55	56	91
60	64	51
35	38	1
63	67	93
35	95	1
4	72	39
50	21	85
92	14	74
92	34	12
68	60	81
7	56	79
77	81	67
2	16	96
32	34	85
5	41	33
42	82	24
50	48	76
67	48	15
4	66	51
54	31	79
53	97	85
43	59	22
42	93	11
2	16	15
75	80	52
10	40	24
66	58	90
37	19	28
59	90	91
7	35	49
47	42	45
25	40	62
25	42	39
55	16	21
86	81	16
69	86	56
23	86	90
78	93	52
71	79	85
54	76	6
99	91	85
34	39	18
72	76	44
71	72	64
77	67	76
55	53	52
25	87	76
23	47	95
60	86	97
43	50	21
26	15	22
70	97	90
28	91	88
96	82	90
63	83	82
77	17	88
71	81	88
50	15	46
7	41	33
25	60	19
63	52	85
92	66	91
4	10	40
10	87	46
78	79	88
13	3	12
32	44	1
9	99	95
26	42	24
77	87	85
70	96	52
92	83	93
77	97	46
38	12	30
35	50	16
1	94	24
99	17	97
7	20	18
60	66	55
37	81	64
2	56	91
32	83	38
30	39	45
83	69	97
75	77	74
68	56	96
60	74	95
68	58	85
4	10	48
92	64	95
42	67	15
37	70	41
14	19	12
55	62	46
81	40	65
75	86	93
26	29	8
26	13	11
8	15	57
50	34	32
14	40	33
78	81	59
60	61	72
54	69	73
32	94	12
25	42	98
70	97	82
11	44	20
77	89	72
35	39	82
88	82	85
69	98	76
31	49	30
77	74	52
35	48	20
50	84	52
28	36	30
87	41	45
10	93	91
13	11	45
100	76	33
23	50	17
2	28	17
77	87	51
56	5	41
19	87	38
40	76	12
83	53	89
5	49	46
16	36	44
87	65	79
92	51	90
24	37	18
14	28	41
75	98	24
9	48	39
66	3	90
92	89	93
16	5	24
43	16	21
35	16	12
71	86	57
43	78	39
19	11	18
31	35	67
71	78	79
54	61	27
4	42	8
25	98	97
60	59	88
34	29	64
4	61	11
83	80	85
23	28	20
6	82	85
35	81	98
15	22	12
4	68	27
27	39	20
40	49	18
100	70	79
32	8	44
23	15	45
26	38	44
89	88	91
66	58	93
9	70	22
32	50	8
4	13	17
100	69	95
72	41	88
12	44	33
43	47	41
2	15	6
18	56	1
37	38	91
54	100	55
14	41	20
77	53	96
54	67	70
77	62	97
66	89	28
68	53	61
75	86	51
9	69	82
7	47	12
51	21	46
50	61	15
100	69	97
25	32	75
80	86	19
96	82	73
54	28	91
81	67	11
14	29	70
31	50	38
23	55	61
37	47	5
60	17	12
75	13	73
23	63	30
60	66	56
4	14	73
61	49	85
26	16	6
9	62	21
71	98	45
54	9	88
31	36	24
68	59	57
81	56	5
13	8	30
68	60	83
51	57	88
68	53	73
92	75	66
67	5	44
10	83	20
47	69	62
97	96	57
86	89	90
50	48	44
75	66	93
66	51	90
25	32	95
1	27	45
29	6	57
99	93	91
68	16	6
71	37	48
32	40	49
66	48	70
34	42	72
23	11	41
81	33	12
43	70	15
9	32	39
43	35	27
14	66	56
42	27	30
43	50	66
75	80	49
26	47	8
78	89	52
31	34	16
60	40	36
11	90	73
50	59	44
64	22	82
10	27	73
47	11	49
65	59	12
7	60	3
34	19	30
31	46	24
47	64	11
68	95	88
86	67	45
66	98	76
41	82	88
77	99	88
37	78	24
9	42	58
31	39	20
66	69	94
68	31	29
43	57	18
47	55	16
31	34	98
68	83	36
7	10	16
31	69	24
78	58	87
75	61	76
54	53	95
26	80	18
25	34	62
80	65	49
63	98	80
81	53	48
92	74	49
36	49	22
40	48	8
34	44	18
